V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Contribution_codelist,Contribution,Contributor_codelist,Contributor,Gender_codelist,Gender,Occupation_codelist,Occupation,Provision_codelist,Provision
,x,28.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Professional occupations,,Group stakeholder pension
12.0,,13.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Professional occupations,,Group stakeholder pension
,x,31.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Professional occupations,,Group self-invested personal pension
,x,33.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Professional occupations,,Group self-invested personal pension
,x,60.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Professional occupations,,Group self-invested personal pension
,x,,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Professional occupations,,Group self-invested personal pension
,x,74.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Professional occupations,,Group self-invested personal pension
,x,,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Professional occupations,,Group self-invested personal pension
,x,60.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Professional occupations,,Group self-invested personal pension
,x,40.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Professional occupations,,Group self-invested personal pension
72.0,,5.2,Year,2016,K02000001,,,Zero,,Employer,,Female,,Associate professional and technical occupations,,All
244.0,,2.6,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Associate professional and technical occupations,,All
96.0,,4.5,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Associate professional and technical occupations,,All
94.0,,4.5,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Associate professional and technical occupations,,All
101.0,,4.3,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Associate professional and technical occupations,,All
237.0,,2.6,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Associate professional and technical occupations,,All
152.0,,3.4,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Associate professional and technical occupations,,All
211.0,,2.8,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Associate professional and technical occupations,,All
13.0,,12.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Associate professional and technical occupations,,Defined benefit
13.0,,12.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Associate professional and technical occupations,,Defined benefit
6.0,,18.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Associate professional and technical occupations,,Defined benefit
12.0,,13.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Associate professional and technical occupations,,Defined benefit
31.0,,7.8,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Associate professional and technical occupations,,Defined benefit
183.0,,3.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Associate professional and technical occupations,,Defined benefit
125.0,,3.8,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Associate professional and technical occupations,,Defined benefit
163.0,,3.3,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Associate professional and technical occupations,,Defined benefit
21.0,,9.8,Year,2016,K02000001,,,Zero,,Employer,,Female,,Associate professional and technical occupations,,Defined contribution
102.0,,4.3,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Associate professional and technical occupations,,Defined contribution
28.0,,8.5,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Associate professional and technical occupations,,Defined contribution
36.0,,7.3,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Associate professional and technical occupations,,Defined contribution
30.0,,8.2,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Associate professional and technical occupations,,Defined contribution
24.0,,9.1,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Associate professional and technical occupations,,Defined contribution
12.0,,13.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Associate professional and technical occupations,,Defined contribution
18.0,,10.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Associate professional and technical occupations,,Defined contribution
28.0,,8.5,Year,2016,K02000001,,,Zero,,Employer,,Female,,Associate professional and technical occupations,,Group personal pension
91.0,,4.6,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Associate professional and technical occupations,,Group personal pension
48.0,,6.4,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Associate professional and technical occupations,,Group personal pension
35.0,,7.5,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Associate professional and technical occupations,,Group personal pension
33.0,,7.9,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Associate professional and technical occupations,,Group personal pension
22.0,,9.4,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Associate professional and technical occupations,,Group personal pension
10.0,,14.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Associate professional and technical occupations,,Group personal pension
20.0,,9.7,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Associate professional and technical occupations,,Group personal pension
6.0,,18.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Associate professional and technical occupations,,Group stakeholder pension
24.0,,9.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Associate professional and technical occupations,,Group stakeholder pension
11.0,,13.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Associate professional and technical occupations,,Group stakeholder pension
8.0,,16.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Associate professional and technical occupations,,Group stakeholder pension
7.0,,17.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Associate professional and technical occupations,,Group stakeholder pension
6.0,,18.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Associate professional and technical occupations,,Group stakeholder pension
,x,24.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Associate professional and technical occupations,,Group stakeholder pension
6.0,,18.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Associate professional and technical occupations,,Group stakeholder pension
,x,36.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
,x,26.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
,x,35.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
,x,40.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
,x,74.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
,x,40.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
,x,,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
,x,61.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
96.0,,3.7,Year,2016,K02000001,,,Zero,,Employer,,Female,,Administrative and secretarial occupations,,All
317.0,,1.9,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Administrative and secretarial occupations,,All
84.0,,4.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Administrative and secretarial occupations,,All
108.0,,3.4,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Administrative and secretarial occupations,,All
143.0,,3.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Administrative and secretarial occupations,,All
431.0,,1.6,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Administrative and secretarial occupations,,All
108.0,,3.4,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Administrative and secretarial occupations,,All
168.0,,2.7,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Administrative and secretarial occupations,,All
24.0,,7.3,Year,2016,K02000001,,,Zero,,Employer,,Female,,Administrative and secretarial occupations,,Defined benefit
23.0,,7.7,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Administrative and secretarial occupations,,Defined benefit
6.0,,15.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Administrative and secretarial occupations,,Defined benefit
25.0,,7.2,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Administrative and secretarial occupations,,Defined benefit
75.0,,4.1,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Administrative and secretarial occupations,,Defined benefit
363.0,,1.8,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Administrative and secretarial occupations,,Defined benefit
88.0,,3.8,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Administrative and secretarial occupations,,Defined benefit
128.0,,3.2,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Administrative and secretarial occupations,,Defined benefit
28.0,,6.9,Year,2016,K02000001,,,Zero,,Employer,,Female,,Administrative and secretarial occupations,,Defined contribution
154.0,,2.9,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Administrative and secretarial occupations,,Defined contribution
27.0,,7.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Administrative and secretarial occupations,,Defined contribution
32.0,,6.4,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Administrative and secretarial occupations,,Defined contribution
22.0,,7.7,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Administrative and secretarial occupations,,Defined contribution
24.0,,7.5,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Administrative and secretarial occupations,,Defined contribution
8.0,,13.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Administrative and secretarial occupations,,Defined contribution
13.0,,10.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Administrative and secretarial occupations,,Defined contribution
30.0,,6.8,Year,2016,K02000001,,,Zero,,Employer,,Female,,Administrative and secretarial occupations,,Group personal pension
97.0,,3.7,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Administrative and secretarial occupations,,Group personal pension
40.0,,5.8,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Administrative and secretarial occupations,,Group personal pension
38.0,,6.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Administrative and secretarial occupations,,Group personal pension
35.0,,6.2,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Administrative and secretarial occupations,,Group personal pension
32.0,,6.5,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Administrative and secretarial occupations,,Group personal pension
9.0,,13.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Administrative and secretarial occupations,,Group personal pension
18.0,,8.7,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Administrative and secretarial occupations,,Group personal pension
10.0,,12.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
27.0,,7.1,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
9.0,,12.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
10.0,,12.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
9.0,,13.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
7.0,,14.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
,x,22.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
6.0,,15.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
,x,26.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
4.0,,19.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
,x,43.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
,x,32.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
,x,37.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
,x,52.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
,x,40.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
,x,23.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Skilled trades occupations,,All
53.0,,5.7,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Skilled trades occupations,,All
,x,21.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Skilled trades occupations,,All
,x,21.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Skilled trades occupations,,All
7.0,,18.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Skilled trades occupations,,All
35.0,,7.5,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Skilled trades occupations,,All
8.0,,17.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Skilled trades occupations,,All
,x,27.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Skilled trades occupations,,All
,x,48.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Skilled trades occupations,,Defined benefit
,x,43.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Skilled trades occupations,,Defined benefit
,x,,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Skilled trades occupations,,Defined benefit
,-,0.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Skilled trades occupations,,Defined benefit
,x,43.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Skilled trades occupations,,Defined benefit
30.0,,8.1,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Skilled trades occupations,,Defined benefit
,x,22.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Skilled trades occupations,,Defined benefit
,x,47.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Skilled trades occupations,,Defined benefit
,x,43.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Skilled trades occupations,,Defined contribution
35.0,,7.5,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Skilled trades occupations,,Defined contribution
,x,36.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Skilled trades occupations,,Defined contribution
,x,31.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Skilled trades occupations,,Defined contribution
,x,31.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Skilled trades occupations,,Defined contribution
,x,33.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Skilled trades occupations,,Defined contribution
,x,35.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Skilled trades occupations,,Defined contribution
,x,53.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Skilled trades occupations,,Defined contribution
,x,40.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Skilled trades occupations,,Group personal pension
13.0,,13.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Skilled trades occupations,,Group personal pension
,x,29.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Skilled trades occupations,,Group personal pension
,x,33.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Skilled trades occupations,,Group personal pension
,x,29.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Skilled trades occupations,,Group personal pension
,x,43.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Skilled trades occupations,,Group personal pension
,x,60.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Skilled trades occupations,,Group personal pension
,x,47.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Skilled trades occupations,,Group personal pension
,x,60.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Skilled trades occupations,,Group stakeholder pension
,x,29.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Skilled trades occupations,,Group stakeholder pension
,x,74.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Skilled trades occupations,,Group stakeholder pension
,x,53.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Skilled trades occupations,,Group stakeholder pension
,x,62.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Skilled trades occupations,,Group stakeholder pension
