V4_0,Time_codelist,Time,Geography_codelist,Geography,Industry_codelist,Industry,Region_codelist,Region
100,Quarter,2005 Q1,K03000001,,I,,WA,
98,Quarter,2005 Q2,K03000001,,I,,WA,
96,Quarter,2005 Q3,K03000001,,I,,WA,
93,Quarter,2005 Q4,K03000001,,I,,WA,
94,Quarter,2006 Q1,K03000001,,I,,WA,
94,Quarter,2006 Q2,K03000001,,I,,WA,
98,Quarter,2006 Q3,K03000001,,I,,WA,
100,Quarter,2006 Q4,K03000001,,I,,WA,
99,Quarter,2007 Q1,K03000001,,I,,WA,
95,Quarter,2007 Q2,K03000001,,I,,WA,
97,Quarter,2007 Q3,K03000001,,I,,WA,
99,Quarter,2007 Q4,K03000001,,I,,WA,
98,Quarter,2008 Q1,K03000001,,I,,WA,
99,Quarter,2008 Q2,K03000001,,I,,WA,
100,Quarter,2008 Q3,K03000001,,I,,WA,
98,Quarter,2008 Q4,K03000001,,I,,WA,
91,Quarter,2009 Q1,K03000001,,I,,WA,
89,Quarter,2009 Q2,K03000001,,I,,WA,
88,Quarter,2009 Q3,K03000001,,I,,WA,
88,Quarter,2009 Q4,K03000001,,I,,WA,
98,Quarter,2010 Q1,K03000001,,I,,WA,
100,Quarter,2010 Q2,K03000001,,I,,WA,
93,Quarter,2010 Q3,K03000001,,I,,WA,
84,Quarter,2010 Q4,K03000001,,I,,WA,
89,Quarter,2011 Q1,K03000001,,I,,WA,
87,Quarter,2011 Q2,K03000001,,I,,WA,
87,Quarter,2011 Q3,K03000001,,I,,WA,
89,Quarter,2011 Q4,K03000001,,I,,WA,
91,Quarter,2012 Q1,K03000001,,I,,WA,
100,Quarter,2012 Q2,K03000001,,I,,WA,
101,Quarter,2012 Q3,K03000001,,I,,WA,
102,Quarter,2012 Q4,K03000001,,I,,WA,
83,Quarter,2013 Q1,K03000001,,I,,WA,
94,Quarter,2013 Q2,K03000001,,I,,WA,
99,Quarter,2013 Q3,K03000001,,I,,WA,
94,Quarter,2013 Q4,K03000001,,I,,WA,
96,Quarter,2014 Q1,K03000001,,I,,WA,
89,Quarter,2014 Q2,K03000001,,I,,WA,
98,Quarter,2014 Q3,K03000001,,I,,WA,
103,Quarter,2014 Q4,K03000001,,I,,WA,
104,Quarter,2015 Q1,K03000001,,I,,WA,
104,Quarter,2015 Q2,K03000001,,I,,WA,
111,Quarter,2015 Q3,K03000001,,I,,WA,
111,Quarter,2015 Q4,K03000001,,I,,WA,
110,Quarter,2016 Q1,K03000001,,I,,WA,
115,Quarter,2016 Q2,K03000001,,I,,WA,
106,Quarter,2016 Q3,K03000001,,I,,WA,
107,Quarter,2016 Q4,K03000001,,I,,WA,
108,Quarter,2017 Q1,K03000001,,I,,WA,
121,Quarter,2017 Q2,K03000001,,I,,WA,
19,Quarter,1996 Q1,K03000001,,J,,WA,
20,Quarter,1996 Q2,K03000001,,J,,WA,
20,Quarter,1996 Q3,K03000001,,J,,WA,
21,Quarter,1996 Q4,K03000001,,J,,WA,
20,Quarter,1997 Q1,K03000001,,J,,WA,
20,Quarter,1997 Q2,K03000001,,J,,WA,
21,Quarter,1997 Q3,K03000001,,J,,WA,
20,Quarter,1997 Q4,K03000001,,J,,WA,
19,Quarter,1998 Q1,K03000001,,J,,WA,
20,Quarter,1998 Q2,K03000001,,J,,WA,
20,Quarter,1998 Q3,K03000001,,J,,WA,
20,Quarter,1998 Q4,K03000001,,J,,WA,
19,Quarter,1999 Q1,K03000001,,J,,WA,
20,Quarter,1999 Q2,K03000001,,J,,WA,
22,Quarter,1999 Q3,K03000001,,J,,WA,
23,Quarter,1999 Q4,K03000001,,J,,WA,
23,Quarter,2000 Q1,K03000001,,J,,WA,
22,Quarter,2000 Q2,K03000001,,J,,WA,
22,Quarter,2000 Q3,K03000001,,J,,WA,
21,Quarter,2000 Q4,K03000001,,J,,WA,
24,Quarter,2001 Q1,K03000001,,J,,WA,
23,Quarter,2001 Q2,K03000001,,J,,WA,
22,Quarter,2001 Q3,K03000001,,J,,WA,
23,Quarter,2001 Q4,K03000001,,J,,WA,
23,Quarter,2002 Q1,K03000001,,J,,WA,
23,Quarter,2002 Q2,K03000001,,J,,WA,
24,Quarter,2002 Q3,K03000001,,J,,WA,
25,Quarter,2002 Q4,K03000001,,J,,WA,
27,Quarter,2003 Q1,K03000001,,J,,WA,
29,Quarter,2003 Q2,K03000001,,J,,WA,
29,Quarter,2003 Q3,K03000001,,J,,WA,
28,Quarter,2003 Q4,K03000001,,J,,WA,
25,Quarter,2004 Q1,K03000001,,J,,WA,
26,Quarter,2004 Q2,K03000001,,J,,WA,
26,Quarter,2004 Q3,K03000001,,J,,WA,
27,Quarter,2004 Q4,K03000001,,J,,WA,
26,Quarter,2005 Q1,K03000001,,J,,WA,
26,Quarter,2005 Q2,K03000001,,J,,WA,
26,Quarter,2005 Q3,K03000001,,J,,WA,
28,Quarter,2005 Q4,K03000001,,J,,WA,
28,Quarter,2006 Q1,K03000001,,J,,WA,
30,Quarter,2006 Q2,K03000001,,J,,WA,
31,Quarter,2006 Q3,K03000001,,J,,WA,
31,Quarter,2006 Q4,K03000001,,J,,WA,
31,Quarter,2007 Q1,K03000001,,J,,WA,
32,Quarter,2007 Q2,K03000001,,J,,WA,
29,Quarter,2007 Q3,K03000001,,J,,WA,
28,Quarter,2007 Q4,K03000001,,J,,WA,
29,Quarter,2008 Q1,K03000001,,J,,WA,
30,Quarter,2008 Q2,K03000001,,J,,WA,
28,Quarter,2008 Q3,K03000001,,J,,WA,
29,Quarter,2008 Q4,K03000001,,J,,WA,
26,Quarter,2009 Q1,K03000001,,J,,WA,
28,Quarter,2009 Q2,K03000001,,J,,WA,
30,Quarter,2009 Q3,K03000001,,J,,WA,
29,Quarter,2009 Q4,K03000001,,J,,WA,
29,Quarter,2010 Q1,K03000001,,J,,WA,
27,Quarter,2010 Q2,K03000001,,J,,WA,
26,Quarter,2010 Q3,K03000001,,J,,WA,
25,Quarter,2010 Q4,K03000001,,J,,WA,
28,Quarter,2011 Q1,K03000001,,J,,WA,
27,Quarter,2011 Q2,K03000001,,J,,WA,
24,Quarter,2011 Q3,K03000001,,J,,WA,
24,Quarter,2011 Q4,K03000001,,J,,WA,
24,Quarter,2012 Q1,K03000001,,J,,WA,
27,Quarter,2012 Q2,K03000001,,J,,WA,
27,Quarter,2012 Q3,K03000001,,J,,WA,
29,Quarter,2012 Q4,K03000001,,J,,WA,
25,Quarter,2013 Q1,K03000001,,J,,WA,
25,Quarter,2013 Q2,K03000001,,J,,WA,
24,Quarter,2013 Q3,K03000001,,J,,WA,
25,Quarter,2013 Q4,K03000001,,J,,WA,
29,Quarter,2014 Q1,K03000001,,J,,WA,
32,Quarter,2014 Q2,K03000001,,J,,WA,
35,Quarter,2014 Q3,K03000001,,J,,WA,
33,Quarter,2014 Q4,K03000001,,J,,WA,
31,Quarter,2015 Q1,K03000001,,J,,WA,
29,Quarter,2015 Q2,K03000001,,J,,WA,
24,Quarter,2015 Q3,K03000001,,J,,WA,
22,Quarter,2015 Q4,K03000001,,J,,WA,
23,Quarter,2016 Q1,K03000001,,J,,WA,
25,Quarter,2016 Q2,K03000001,,J,,WA,
24,Quarter,2016 Q3,K03000001,,J,,WA,
23,Quarter,2016 Q4,K03000001,,J,,WA,
30,Quarter,2017 Q1,K03000001,,J,,WA,
27,Quarter,2017 Q2,K03000001,,J,,WA,
28,Quarter,1996 Q1,K03000001,,K,,WA,
28,Quarter,1996 Q2,K03000001,,K,,WA,
28,Quarter,1996 Q3,K03000001,,K,,WA,
27,Quarter,1996 Q4,K03000001,,K,,WA,
27,Quarter,1997 Q1,K03000001,,K,,WA,
27,Quarter,1997 Q2,K03000001,,K,,WA,
28,Quarter,1997 Q3,K03000001,,K,,WA,
28,Quarter,1997 Q4,K03000001,,K,,WA,
26,Quarter,1998 Q1,K03000001,,K,,WA,
25,Quarter,1998 Q2,K03000001,,K,,WA,
25,Quarter,1998 Q3,K03000001,,K,,WA,
26,Quarter,1998 Q4,K03000001,,K,,WA,
26,Quarter,1999 Q1,K03000001,,K,,WA,
27,Quarter,1999 Q2,K03000001,,K,,WA,
28,Quarter,1999 Q3,K03000001,,K,,WA,
29,Quarter,1999 Q4,K03000001,,K,,WA,
28,Quarter,2000 Q1,K03000001,,K,,WA,
29,Quarter,2000 Q2,K03000001,,K,,WA,
29,Quarter,2000 Q3,K03000001,,K,,WA,
27,Quarter,2000 Q4,K03000001,,K,,WA,
33,Quarter,2001 Q1,K03000001,,K,,WA,
32,Quarter,2001 Q2,K03000001,,K,,WA,
32,Quarter,2001 Q3,K03000001,,K,,WA,
30,Quarter,2001 Q4,K03000001,,K,,WA,
31,Quarter,2002 Q1,K03000001,,K,,WA,
30,Quarter,2002 Q2,K03000001,,K,,WA,
31,Quarter,2002 Q3,K03000001,,K,,WA,
32,Quarter,2002 Q4,K03000001,,K,,WA,
31,Quarter,2003 Q1,K03000001,,K,,WA,
33,Quarter,2003 Q2,K03000001,,K,,WA,
34,Quarter,2003 Q3,K03000001,,K,,WA,
32,Quarter,2003 Q4,K03000001,,K,,WA,
32,Quarter,2004 Q1,K03000001,,K,,WA,
31,Quarter,2004 Q2,K03000001,,K,,WA,
29,Quarter,2004 Q3,K03000001,,K,,WA,
29,Quarter,2004 Q4,K03000001,,K,,WA,
32,Quarter,2005 Q1,K03000001,,K,,WA,
32,Quarter,2005 Q2,K03000001,,K,,WA,
32,Quarter,2005 Q3,K03000001,,K,,WA,
32,Quarter,2005 Q4,K03000001,,K,,WA,
33,Quarter,2006 Q1,K03000001,,K,,WA,
34,Quarter,2006 Q2,K03000001,,K,,WA,
34,Quarter,2006 Q3,K03000001,,K,,WA,
35,Quarter,2006 Q4,K03000001,,K,,WA,
36,Quarter,2007 Q1,K03000001,,K,,WA,
37,Quarter,2007 Q2,K03000001,,K,,WA,
34,Quarter,2007 Q3,K03000001,,K,,WA,
34,Quarter,2007 Q4,K03000001,,K,,WA,
35,Quarter,2008 Q1,K03000001,,K,,WA,
34,Quarter,2008 Q2,K03000001,,K,,WA,
35,Quarter,2008 Q3,K03000001,,K,,WA,
32,Quarter,2008 Q4,K03000001,,K,,WA,
34,Quarter,2009 Q1,K03000001,,K,,WA,
33,Quarter,2009 Q2,K03000001,,K,,WA,
33,Quarter,2009 Q3,K03000001,,K,,WA,
29,Quarter,2009 Q4,K03000001,,K,,WA,
29,Quarter,2010 Q1,K03000001,,K,,WA,
28,Quarter,2010 Q2,K03000001,,K,,WA,
28,Quarter,2010 Q3,K03000001,,K,,WA,
29,Quarter,2010 Q4,K03000001,,K,,WA,
30,Quarter,2011 Q1,K03000001,,K,,WA,
29,Quarter,2011 Q2,K03000001,,K,,WA,
30,Quarter,2011 Q3,K03000001,,K,,WA,
30,Quarter,2011 Q4,K03000001,,K,,WA,
32,Quarter,2012 Q1,K03000001,,K,,WA,
31,Quarter,2012 Q2,K03000001,,K,,WA,
31,Quarter,2012 Q3,K03000001,,K,,WA,
29,Quarter,2012 Q4,K03000001,,K,,WA,
31,Quarter,2013 Q1,K03000001,,K,,WA,
31,Quarter,2013 Q2,K03000001,,K,,WA,
31,Quarter,2013 Q3,K03000001,,K,,WA,
32,Quarter,2013 Q4,K03000001,,K,,WA,
32,Quarter,2014 Q1,K03000001,,K,,WA,
30,Quarter,2014 Q2,K03000001,,K,,WA,
32,Quarter,2014 Q3,K03000001,,K,,WA,
33,Quarter,2014 Q4,K03000001,,K,,WA,
31,Quarter,2015 Q1,K03000001,,K,,WA,
30,Quarter,2015 Q2,K03000001,,K,,WA,
32,Quarter,2015 Q3,K03000001,,K,,WA,
30,Quarter,2015 Q4,K03000001,,K,,WA,
31,Quarter,2016 Q1,K03000001,,K,,WA,
33,Quarter,2016 Q2,K03000001,,K,,WA,
28,Quarter,2016 Q3,K03000001,,K,,WA,
29,Quarter,2016 Q4,K03000001,,K,,WA,
30,Quarter,2017 Q1,K03000001,,K,,WA,
32,Quarter,2017 Q2,K03000001,,K,,WA,
8,Quarter,1996 Q1,K03000001,,L,,WA,
7,Quarter,1996 Q2,K03000001,,L,,WA,
6,Quarter,1996 Q3,K03000001,,L,,WA,
7,Quarter,1996 Q4,K03000001,,L,,WA,
6,Quarter,1997 Q1,K03000001,,L,,WA,
6,Quarter,1997 Q2,K03000001,,L,,WA,
6,Quarter,1997 Q3,K03000001,,L,,WA,
7,Quarter,1997 Q4,K03000001,,L,,WA,
6,Quarter,1998 Q1,K03000001,,L,,WA,
6,Quarter,1998 Q2,K03000001,,L,,WA,
7,Quarter,1998 Q3,K03000001,,L,,WA,
7,Quarter,1998 Q4,K03000001,,L,,WA,
8,Quarter,1999 Q1,K03000001,,L,,WA,
10,Quarter,1999 Q2,K03000001,,L,,WA,
10,Quarter,1999 Q3,K03000001,,L,,WA,
10,Quarter,1999 Q4,K03000001,,L,,WA,
10,Quarter,2000 Q1,K03000001,,L,,WA,
10,Quarter,2000 Q2,K03000001,,L,,WA,
11,Quarter,2000 Q3,K03000001,,L,,WA,
10,Quarter,2000 Q4,K03000001,,L,,WA,
9,Quarter,2001 Q1,K03000001,,L,,WA,
9,Quarter,2001 Q2,K03000001,,L,,WA,
9,Quarter,2001 Q3,K03000001,,L,,WA,
12,Quarter,2001 Q4,K03000001,,L,,WA,
11,Quarter,2002 Q1,K03000001,,L,,WA,
13,Quarter,2002 Q2,K03000001,,L,,WA,
11,Quarter,2002 Q3,K03000001,,L,,WA,
10,Quarter,2002 Q4,K03000001,,L,,WA,
10,Quarter,2003 Q1,K03000001,,L,,WA,
10,Quarter,2003 Q2,K03000001,,L,,WA,
12,Quarter,2003 Q3,K03000001,,L,,WA,
13,Quarter,2003 Q4,K03000001,,L,,WA,
13,Quarter,2004 Q1,K03000001,,L,,WA,
12,Quarter,2004 Q2,K03000001,,L,,WA,
12,Quarter,2004 Q3,K03000001,,L,,WA,
12,Quarter,2004 Q4,K03000001,,L,,WA,
12,Quarter,2005 Q1,K03000001,,L,,WA,
12,Quarter,2005 Q2,K03000001,,L,,WA,
13,Quarter,2005 Q3,K03000001,,L,,WA,
14,Quarter,2005 Q4,K03000001,,L,,WA,
13,Quarter,2006 Q1,K03000001,,L,,WA,
14,Quarter,2006 Q2,K03000001,,L,,WA,
15,Quarter,2006 Q3,K03000001,,L,,WA,
14,Quarter,2006 Q4,K03000001,,L,,WA,
15,Quarter,2007 Q1,K03000001,,L,,WA,
13,Quarter,2007 Q2,K03000001,,L,,WA,
12,Quarter,2007 Q3,K03000001,,L,,WA,
12,Quarter,2007 Q4,K03000001,,L,,WA,
12,Quarter,2008 Q1,K03000001,,L,,WA,
12,Quarter,2008 Q2,K03000001,,L,,WA,
12,Quarter,2008 Q3,K03000001,,L,,WA,
14,Quarter,2008 Q4,K03000001,,L,,WA,
15,Quarter,2009 Q1,K03000001,,L,,WA,
14,Quarter,2009 Q2,K03000001,,L,,WA,
14,Quarter,2009 Q3,K03000001,,L,,WA,
12,Quarter,2009 Q4,K03000001,,L,,WA,
12,Quarter,2010 Q1,K03000001,,L,,WA,
13,Quarter,2010 Q2,K03000001,,L,,WA,
14,Quarter,2010 Q3,K03000001,,L,,WA,
14,Quarter,2010 Q4,K03000001,,L,,WA,
15,Quarter,2011 Q1,K03000001,,L,,WA,
16,Quarter,2011 Q2,K03000001,,L,,WA,
16,Quarter,2011 Q3,K03000001,,L,,WA,
17,Quarter,2011 Q4,K03000001,,L,,WA,
18,Quarter,2012 Q1,K03000001,,L,,WA,
17,Quarter,2012 Q2,K03000001,,L,,WA,
20,Quarter,2012 Q3,K03000001,,L,,WA,
19,Quarter,2012 Q4,K03000001,,L,,WA,
17,Quarter,2013 Q1,K03000001,,L,,WA,
18,Quarter,2013 Q2,K03000001,,L,,WA,
17,Quarter,2013 Q3,K03000001,,L,,WA,
17,Quarter,2013 Q4,K03000001,,L,,WA,
21,Quarter,2014 Q1,K03000001,,L,,WA,
23,Quarter,2014 Q2,K03000001,,L,,WA,
22,Quarter,2014 Q3,K03000001,,L,,WA,
20,Quarter,2014 Q4,K03000001,,L,,WA,
17,Quarter,2015 Q1,K03000001,,L,,WA,
20,Quarter,2015 Q2,K03000001,,L,,WA,
18,Quarter,2015 Q3,K03000001,,L,,WA,
22,Quarter,2015 Q4,K03000001,,L,,WA,
20,Quarter,2016 Q1,K03000001,,L,,WA,
22,Quarter,2016 Q2,K03000001,,L,,WA,
22,Quarter,2016 Q3,K03000001,,L,,WA,
23,Quarter,2016 Q4,K03000001,,L,,WA,
29,Quarter,2017 Q1,K03000001,,L,,WA,
23,Quarter,2017 Q2,K03000001,,L,,WA,
45,Quarter,1996 Q1,K03000001,,M,,WA,
45,Quarter,1996 Q2,K03000001,,M,,WA,
45,Quarter,1996 Q3,K03000001,,M,,WA,
44,Quarter,1996 Q4,K03000001,,M,,WA,
49,Quarter,1997 Q1,K03000001,,M,,WA,
46,Quarter,1997 Q2,K03000001,,M,,WA,
45,Quarter,1997 Q3,K03000001,,M,,WA,
44,Quarter,1997 Q4,K03000001,,M,,WA,
45,Quarter,1998 Q1,K03000001,,M,,WA,
45,Quarter,1998 Q2,K03000001,,M,,WA,
44,Quarter,1998 Q3,K03000001,,M,,WA,
43,Quarter,1998 Q4,K03000001,,M,,WA,
45,Quarter,1999 Q1,K03000001,,M,,WA,
43,Quarter,1999 Q2,K03000001,,M,,WA,
45,Quarter,1999 Q3,K03000001,,M,,WA,
46,Quarter,1999 Q4,K03000001,,M,,WA,
46,Quarter,2000 Q1,K03000001,,M,,WA,
46,Quarter,2000 Q2,K03000001,,M,,WA,
47,Quarter,2000 Q3,K03000001,,M,,WA,
46,Quarter,2000 Q4,K03000001,,M,,WA,
46,Quarter,2001 Q1,K03000001,,M,,WA,
49,Quarter,2001 Q2,K03000001,,M,,WA,
50,Quarter,2001 Q3,K03000001,,M,,WA,
53,Quarter,2001 Q4,K03000001,,M,,WA,
56,Quarter,2002 Q1,K03000001,,M,,WA,
53,Quarter,2002 Q2,K03000001,,M,,WA,
50,Quarter,2002 Q3,K03000001,,M,,WA,
50,Quarter,2002 Q4,K03000001,,M,,WA,
53,Quarter,2003 Q1,K03000001,,M,,WA,
55,Quarter,2003 Q2,K03000001,,M,,WA,
56,Quarter,2003 Q3,K03000001,,M,,WA,
56,Quarter,2003 Q4,K03000001,,M,,WA,
52,Quarter,2004 Q1,K03000001,,M,,WA,
55,Quarter,2004 Q2,K03000001,,M,,WA,
54,Quarter,2004 Q3,K03000001,,M,,WA,
53,Quarter,2004 Q4,K03000001,,M,,WA,
55,Quarter,2005 Q1,K03000001,,M,,WA,
61,Quarter,2005 Q2,K03000001,,M,,WA,
66,Quarter,2005 Q3,K03000001,,M,,WA,
65,Quarter,2005 Q4,K03000001,,M,,WA,
65,Quarter,2006 Q1,K03000001,,M,,WA,
66,Quarter,2006 Q2,K03000001,,M,,WA,
67,Quarter,2006 Q3,K03000001,,M,,WA,
67,Quarter,2006 Q4,K03000001,,M,,WA,
67,Quarter,2007 Q1,K03000001,,M,,WA,
69,Quarter,2007 Q2,K03000001,,M,,WA,
71,Quarter,2007 Q3,K03000001,,M,,WA,
68,Quarter,2007 Q4,K03000001,,M,,WA,
67,Quarter,2008 Q1,K03000001,,M,,WA,
65,Quarter,2008 Q2,K03000001,,M,,WA,
61,Quarter,2008 Q3,K03000001,,M,,WA,
64,Quarter,2008 Q4,K03000001,,M,,WA,
65,Quarter,2009 Q1,K03000001,,M,,WA,
64,Quarter,2009 Q2,K03000001,,M,,WA,
64,Quarter,2009 Q3,K03000001,,M,,WA,
69,Quarter,2009 Q4,K03000001,,M,,WA,
77,Quarter,2010 Q1,K03000001,,M,,WA,
71,Quarter,2010 Q2,K03000001,,M,,WA,
64,Quarter,2010 Q3,K03000001,,M,,WA,
56,Quarter,2010 Q4,K03000001,,M,,WA,
55,Quarter,2011 Q1,K03000001,,M,,WA,
61,Quarter,2011 Q2,K03000001,,M,,WA,
61,Quarter,2011 Q3,K03000001,,M,,WA,
59,Quarter,2011 Q4,K03000001,,M,,WA,
53,Quarter,2012 Q1,K03000001,,M,,WA,
56,Quarter,2012 Q2,K03000001,,M,,WA,
56,Quarter,2012 Q3,K03000001,,M,,WA,
63,Quarter,2012 Q4,K03000001,,M,,WA,
69,Quarter,2013 Q1,K03000001,,M,,WA,
72,Quarter,2013 Q2,K03000001,,M,,WA,
76,Quarter,2013 Q3,K03000001,,M,,WA,
67,Quarter,2013 Q4,K03000001,,M,,WA,
67,Quarter,2014 Q1,K03000001,,M,,WA,
66,Quarter,2014 Q2,K03000001,,M,,WA,
61,Quarter,2014 Q3,K03000001,,M,,WA,
62,Quarter,2014 Q4,K03000001,,M,,WA,
72,Quarter,2015 Q1,K03000001,,M,,WA,
69,Quarter,2015 Q2,K03000001,,M,,WA,
79,Quarter,2015 Q3,K03000001,,M,,WA,
80,Quarter,2015 Q4,K03000001,,M,,WA,
71,Quarter,2016 Q1,K03000001,,M,,WA,
75,Quarter,2016 Q2,K03000001,,M,,WA,
69,Quarter,2016 Q3,K03000001,,M,,WA,
72,Quarter,2016 Q4,K03000001,,M,,WA,
73,Quarter,2017 Q1,K03000001,,M,,WA,
74,Quarter,2017 Q2,K03000001,,M,,WA,
52,Quarter,1996 Q1,K03000001,,N,,WA,
52,Quarter,1996 Q2,K03000001,,N,,WA,
50,Quarter,1996 Q3,K03000001,,N,,WA,
50,Quarter,1996 Q4,K03000001,,N,,WA,
58,Quarter,1997 Q1,K03000001,,N,,WA,
57,Quarter,1997 Q2,K03000001,,N,,WA,
55,Quarter,1997 Q3,K03000001,,N,,WA,
53,Quarter,1997 Q4,K03000001,,N,,WA,
57,Quarter,1998 Q1,K03000001,,N,,WA,
59,Quarter,1998 Q2,K03000001,,N,,WA,
58,Quarter,1998 Q3,K03000001,,N,,WA,
59,Quarter,1998 Q4,K03000001,,N,,WA,
60,Quarter,1999 Q1,K03000001,,N,,WA,
60,Quarter,1999 Q2,K03000001,,N,,WA,
63,Quarter,1999 Q3,K03000001,,N,,WA,
65,Quarter,1999 Q4,K03000001,,N,,WA,
63,Quarter,2000 Q1,K03000001,,N,,WA,
64,Quarter,2000 Q2,K03000001,,N,,WA,
64,Quarter,2000 Q3,K03000001,,N,,WA,
63,Quarter,2000 Q4,K03000001,,N,,WA,
63,Quarter,2001 Q1,K03000001,,N,,WA,
60,Quarter,2001 Q2,K03000001,,N,,WA,
58,Quarter,2001 Q3,K03000001,,N,,WA,
59,Quarter,2001 Q4,K03000001,,N,,WA,
60,Quarter,2002 Q1,K03000001,,N,,WA,
62,Quarter,2002 Q2,K03000001,,N,,WA,
63,Quarter,2002 Q3,K03000001,,N,,WA,
63,Quarter,2002 Q4,K03000001,,N,,WA,
66,Quarter,2003 Q1,K03000001,,N,,WA,
63,Quarter,2003 Q2,K03000001,,N,,WA,
64,Quarter,2003 Q3,K03000001,,N,,WA,
64,Quarter,2003 Q4,K03000001,,N,,WA,
67,Quarter,2004 Q1,K03000001,,N,,WA,
68,Quarter,2004 Q2,K03000001,,N,,WA,
69,Quarter,2004 Q3,K03000001,,N,,WA,
68,Quarter,2004 Q4,K03000001,,N,,WA,
72,Quarter,2005 Q1,K03000001,,N,,WA,
74,Quarter,2005 Q2,K03000001,,N,,WA,
76,Quarter,2005 Q3,K03000001,,N,,WA,
77,Quarter,2005 Q4,K03000001,,N,,WA,
77,Quarter,2006 Q1,K03000001,,N,,WA,
78,Quarter,2006 Q2,K03000001,,N,,WA,
78,Quarter,2006 Q3,K03000001,,N,,WA,
81,Quarter,2006 Q4,K03000001,,N,,WA,
80,Quarter,2007 Q1,K03000001,,N,,WA,
79,Quarter,2007 Q2,K03000001,,N,,WA,
80,Quarter,2007 Q3,K03000001,,N,,WA,
80,Quarter,2007 Q4,K03000001,,N,,WA,
84,Quarter,2008 Q1,K03000001,,N,,WA,
84,Quarter,2008 Q2,K03000001,,N,,WA,
81,Quarter,2008 Q3,K03000001,,N,,WA,
83,Quarter,2008 Q4,K03000001,,N,,WA,
76,Quarter,2009 Q1,K03000001,,N,,WA,
79,Quarter,2009 Q2,K03000001,,N,,WA,
80,Quarter,2009 Q3,K03000001,,N,,WA,
78,Quarter,2009 Q4,K03000001,,N,,WA,
90,Quarter,2010 Q1,K03000001,,N,,WA,
84,Quarter,2010 Q2,K03000001,,N,,WA,
86,Quarter,2010 Q3,K03000001,,N,,WA,
84,Quarter,2010 Q4,K03000001,,N,,WA,
84,Quarter,2011 Q1,K03000001,,N,,WA,
83,Quarter,2011 Q2,K03000001,,N,,WA,
76,Quarter,2011 Q3,K03000001,,N,,WA,
78,Quarter,2011 Q4,K03000001,,N,,WA,
79,Quarter,2012 Q1,K03000001,,N,,WA,
88,Quarter,2012 Q2,K03000001,,N,,WA,
83,Quarter,2012 Q3,K03000001,,N,,WA,
81,Quarter,2012 Q4,K03000001,,N,,WA,
81,Quarter,2013 Q1,K03000001,,N,,WA,
75,Quarter,2013 Q2,K03000001,,N,,WA,
73,Quarter,2013 Q3,K03000001,,N,,WA,
83,Quarter,2013 Q4,K03000001,,N,,WA,
95,Quarter,2014 Q1,K03000001,,N,,WA,
97,Quarter,2014 Q2,K03000001,,N,,WA,
96,Quarter,2014 Q3,K03000001,,N,,WA,
100,Quarter,2014 Q4,K03000001,,N,,WA,
92,Quarter,2015 Q1,K03000001,,N,,WA,
89,Quarter,2015 Q2,K03000001,,N,,WA,
93,Quarter,2015 Q3,K03000001,,N,,WA,
97,Quarter,2015 Q4,K03000001,,N,,WA,
94,Quarter,2016 Q1,K03000001,,N,,WA,
96,Quarter,2016 Q2,K03000001,,N,,WA,
101,Quarter,2016 Q3,K03000001,,N,,WA,
103,Quarter,2016 Q4,K03000001,,N,,WA,
90,Quarter,2017 Q1,K03000001,,N,,WA,
90,Quarter,2017 Q2,K03000001,,N,,WA,
79,Quarter,1996 Q1,K03000001,,O,,WA,
79,Quarter,1996 Q2,K03000001,,O,,WA,
79,Quarter,1996 Q3,K03000001,,O,,WA,
78,Quarter,1996 Q4,K03000001,,O,,WA,
78,Quarter,1997 Q1,K03000001,,O,,WA,
77,Quarter,1997 Q2,K03000001,,O,,WA,
77,Quarter,1997 Q3,K03000001,,O,,WA,
76,Quarter,1997 Q4,K03000001,,O,,WA,
76,Quarter,1998 Q1,K03000001,,O,,WA,
76,Quarter,1998 Q2,K03000001,,O,,WA,
76,Quarter,1998 Q3,K03000001,,O,,WA,
76,Quarter,1998 Q4,K03000001,,O,,WA,
78,Quarter,1999 Q1,K03000001,,O,,WA,
79,Quarter,1999 Q2,K03000001,,O,,WA,
79,Quarter,1999 Q3,K03000001,,O,,WA,
80,Quarter,1999 Q4,K03000001,,O,,WA,
80,Quarter,2000 Q1,K03000001,,O,,WA,
79,Quarter,2000 Q2,K03000001,,O,,WA,
79,Quarter,2000 Q3,K03000001,,O,,WA,
79,Quarter,2000 Q4,K03000001,,O,,WA,
80,Quarter,2001 Q1,K03000001,,O,,WA,
80,Quarter,2001 Q2,K03000001,,O,,WA,
80,Quarter,2001 Q3,K03000001,,O,,WA,
82,Quarter,2001 Q4,K03000001,,O,,WA,
88,Quarter,2002 Q1,K03000001,,O,,WA,
89,Quarter,2002 Q2,K03000001,,O,,WA,
88,Quarter,2002 Q3,K03000001,,O,,WA,
90,Quarter,2002 Q4,K03000001,,O,,WA,
91,Quarter,2003 Q1,K03000001,,O,,WA,
91,Quarter,2003 Q2,K03000001,,O,,WA,
92,Quarter,2003 Q3,K03000001,,O,,WA,
92,Quarter,2003 Q4,K03000001,,O,,WA,
95,Quarter,2004 Q1,K03000001,,O,,WA,
94,Quarter,2004 Q2,K03000001,,O,,WA,
94,Quarter,2004 Q3,K03000001,,O,,WA,
95,Quarter,2004 Q4,K03000001,,O,,WA,
