V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Contribution_codelist,Contribution,Contributor_codelist,Contributor,Gender_codelist,Gender,Industry_codelist,Industry,Provision_codelist,Provision
48.0,,6.1,Year,2016,K02000001,,,Under 2%,,Employer,,All,,"Arts, entertainment and recreation",,Defined contribution
,x,28.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,"Arts, entertainment and recreation",,Defined contribution
6.0,,18.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,"Arts, entertainment and recreation",,Defined contribution
7.0,,16.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,"Arts, entertainment and recreation",,Defined contribution
,x,22.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,"Arts, entertainment and recreation",,Defined contribution
,x,53.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,"Arts, entertainment and recreation",,Defined contribution
,x,47.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,"Arts, entertainment and recreation",,Defined contribution
5.0,,20.0,Year,2016,K02000001,,,Zero,,Employer,,All,,"Arts, entertainment and recreation",,Group personal pension
35.0,,7.4,Year,2016,K02000001,,,Under 2%,,Employer,,All,,"Arts, entertainment and recreation",,Group personal pension
10.0,,14.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,"Arts, entertainment and recreation",,Group personal pension
8.0,,16.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,"Arts, entertainment and recreation",,Group personal pension
6.0,,18.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,"Arts, entertainment and recreation",,Group personal pension
,x,29.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,"Arts, entertainment and recreation",,Group personal pension
,x,28.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,"Arts, entertainment and recreation",,Group personal pension
5.0,,20.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,"Arts, entertainment and recreation",,Group personal pension
,x,30.0,Year,2016,K02000001,,,Zero,,Employer,,All,,"Arts, entertainment and recreation",,Group stakeholder pension
6.0,,17.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,"Arts, entertainment and recreation",,Group stakeholder pension
,x,23.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,"Arts, entertainment and recreation",,Group stakeholder pension
,x,25.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,"Arts, entertainment and recreation",,Group stakeholder pension
,x,31.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,"Arts, entertainment and recreation",,Group stakeholder pension
,x,44.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,"Arts, entertainment and recreation",,Group stakeholder pension
,x,,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,"Arts, entertainment and recreation",,Group stakeholder pension
,x,43.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,"Arts, entertainment and recreation",,Group stakeholder pension
,x,48.0,Year,2016,K02000001,,,Zero,,Employer,,All,,"Arts, entertainment and recreation",,Group self-invested personal pension
,x,61.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,"Arts, entertainment and recreation",,Group self-invested personal pension
,x,,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,"Arts, entertainment and recreation",,Group self-invested personal pension
,x,,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,"Arts, entertainment and recreation",,Group self-invested personal pension
,x,,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,"Arts, entertainment and recreation",,Group self-invested personal pension
,x,,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,"Arts, entertainment and recreation",,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,"Arts, entertainment and recreation",,Group self-invested personal pension
,x,,Year,2016,K02000001,,,7% and over,,Employer,,All,,"Arts, entertainment and recreation",,Group self-invested personal pension
29.0,,8.1,Year,2016,K02000001,,,Zero,,Employer,,All,,Other service activities,,Total
59.0,,5.5,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Other service activities,,Total
13.0,,12.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Other service activities,,Total
18.0,,10.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Other service activities,,Total
14.0,,11.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Other service activities,,Total
18.0,,10.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Other service activities,,Total
12.0,,13.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Other service activities,,Total
31.0,,7.9,Year,2016,K02000001,,,7% and over,,Employer,,All,,Other service activities,,Total
16.0,,11.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Other service activities,,Defined benefit
,x,25.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Other service activities,,Defined benefit
,x,,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Other service activities,,Defined benefit
,x,61.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Other service activities,,Defined benefit
,x,32.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Other service activities,,Defined benefit
9.0,,15.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Other service activities,,Defined benefit
5.0,,20.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Other service activities,,Defined benefit
15.0,,12.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Other service activities,,Defined benefit
5.0,,20.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Other service activities,,Defined contribution
30.0,,7.6,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Other service activities,,Defined contribution
,x,24.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Other service activities,,Defined contribution
6.0,,18.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Other service activities,,Defined contribution
5.0,,20.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Other service activities,,Defined contribution
,x,22.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Other service activities,,Defined contribution
,x,27.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Other service activities,,Defined contribution
7.0,,18.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Other service activities,,Defined contribution
5.0,,19.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Other service activities,,Group personal pension
19.0,,10.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Other service activities,,Group personal pension
7.0,,17.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Other service activities,,Group personal pension
9.0,,15.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Other service activities,,Group personal pension
6.0,,18.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Other service activities,,Group personal pension
,x,21.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Other service activities,,Group personal pension
,x,34.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Other service activities,,Group personal pension
7.0,,17.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Other service activities,,Group personal pension
,x,31.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Other service activities,,Group stakeholder pension
5.0,,19.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Other service activities,,Group stakeholder pension
,x,31.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Other service activities,,Group stakeholder pension
,x,26.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Other service activities,,Group stakeholder pension
,x,34.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Other service activities,,Group stakeholder pension
,x,43.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Other service activities,,Group stakeholder pension
,x,32.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Other service activities,,Group stakeholder pension
,x,31.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Other service activities,,Group stakeholder pension
,x,61.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Other service activities,,Group self-invested personal pension
,x,76.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Other service activities,,Group self-invested personal pension
,x,,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Other service activities,,Group self-invested personal pension
,x,,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Other service activities,,Group self-invested personal pension
,x,,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Other service activities,,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Other service activities,,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Other service activities,,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Other service activities,,Group self-invested personal pension
103.0,,4.3,Year,2016,K02000001,,,Zero,,Employer,,All,,All Index of Production industries,,Total
660.0,,1.6,Year,2016,K02000001,,,Under 2%,,Employer,,All,,All Index of Production industries,,Total
225.0,,2.8,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,All Index of Production industries,,Total
236.0,,2.8,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,All Index of Production industries,,Total
256.0,,2.7,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,All Index of Production industries,,Total
222.0,,2.9,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,All Index of Production industries,,Total
138.0,,3.7,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,All Index of Production industries,,Total
274.0,,2.6,Year,2016,K02000001,,,7% and over,,Employer,,All,,All Index of Production industries,,Total
19.0,,10.0,Year,2016,K02000001,,,Zero,,Employer,,All,,All Index of Production industries,,Defined benefit
38.0,,6.8,Year,2016,K02000001,,,Under 2%,,Employer,,All,,All Index of Production industries,,Defined benefit
18.0,,10.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,All Index of Production industries,,Defined benefit
30.0,,8.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,All Index of Production industries,,Defined benefit
70.0,,5.3,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,All Index of Production industries,,Defined benefit
91.0,,4.4,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,All Index of Production industries,,Defined benefit
59.0,,5.6,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,All Index of Production industries,,Defined benefit
145.0,,3.7,Year,2016,K02000001,,,7% and over,,Employer,,All,,All Index of Production industries,,Defined benefit
25.0,,8.8,Year,2016,K02000001,,,Zero,,Employer,,All,,All Index of Production industries,,Defined contribution
293.0,,2.4,Year,2016,K02000001,,,Under 2%,,Employer,,All,,All Index of Production industries,,Defined contribution
63.0,,5.4,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,All Index of Production industries,,Defined contribution
82.0,,4.8,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,All Index of Production industries,,Defined contribution
86.0,,4.7,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,All Index of Production industries,,Defined contribution
64.0,,5.5,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,All Index of Production industries,,Defined contribution
35.0,,7.5,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,All Index of Production industries,,Defined contribution
48.0,,6.3,Year,2016,K02000001,,,7% and over,,Employer,,All,,All Index of Production industries,,Defined contribution
39.0,,7.0,Year,2016,K02000001,,,Zero,,Employer,,All,,All Index of Production industries,,Group personal pension
227.0,,2.8,Year,2016,K02000001,,,Under 2%,,Employer,,All,,All Index of Production industries,,Group personal pension
101.0,,4.3,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,All Index of Production industries,,Group personal pension
90.0,,4.5,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,All Index of Production industries,,Group personal pension
68.0,,5.3,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,All Index of Production industries,,Group personal pension
47.0,,6.4,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,All Index of Production industries,,Group personal pension
31.0,,7.9,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,All Index of Production industries,,Group personal pension
53.0,,6.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,All Index of Production industries,,Group personal pension
14.0,,12.0,Year,2016,K02000001,,,Zero,,Employer,,All,,All Index of Production industries,,Group stakeholder pension
66.0,,5.2,Year,2016,K02000001,,,Under 2%,,Employer,,All,,All Index of Production industries,,Group stakeholder pension
38.0,,7.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,All Index of Production industries,,Group stakeholder pension
28.0,,8.2,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,All Index of Production industries,,Group stakeholder pension
27.0,,8.4,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,All Index of Production industries,,Group stakeholder pension
19.0,,10.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,All Index of Production industries,,Group stakeholder pension
11.0,,14.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,All Index of Production industries,,Group stakeholder pension
21.0,,9.8,Year,2016,K02000001,,,7% and over,,Employer,,All,,All Index of Production industries,,Group stakeholder pension
,x,32.0,Year,2016,K02000001,,,Zero,,Employer,,All,,All Index of Production industries,,Group self-invested personal pension
8.0,,14.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,All Index of Production industries,,Group self-invested personal pension
,x,30.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,All Index of Production industries,,Group self-invested personal pension
,x,24.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,All Index of Production industries,,Group self-invested personal pension
,x,26.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,All Index of Production industries,,Group self-invested personal pension
,x,43.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,All Index of Production industries,,Group self-invested personal pension
,x,52.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,All Index of Production industries,,Group self-invested personal pension
,x,24.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,All Index of Production industries,,Group self-invested personal pension
867.0,,1.4,Year,2016,K02000001,,,Zero,,Employer,,All,,All service industries,,Total
3632.0,,0.6,Year,2016,K02000001,,,Under 2%,,Employer,,All,,All service industries,,Total
741.0,,1.5,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,All service industries,,Total
855.0,,1.4,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,All service industries,,Total
898.0,,1.4,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,All service industries,,Total
2460.0,,0.8,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,All service industries,,Total
1061.0,,1.3,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,All service industries,,Total
3838.0,,0.6,Year,2016,K02000001,,,7% and over,,Employer,,All,,All service industries,,Total
280.0,,2.3,Year,2016,K02000001,,,Zero,,Employer,,All,,All service industries,,Defined benefit
