V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Highest qualification_codelist,Highest qualification,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
13.75421237,13.69280136,98,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,45-54,,Female
8.217260127,5.919383659,387,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,55-64,,Female
6.192652692,3.081555485,1077,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,55-64,,Female
0.981706966,0.982167795,626,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,55-64,,Female
12.96594407,6.21741804,736,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,55-64,,Female
0,0,103,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,55-64,,Female
0,0,278,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,65-74,,Female
2.746823055,1.702066868,801,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,65-74,,Female
0.611683032,0.612141986,1112,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,65-74,,Female
0,0,531,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,65-74,,Female
0,0,149,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,65-74,,Female
0,0,138,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,75+,,Female
0,0,445,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,75+,,Female
0,0,1381,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,75+,,Female
0,0,225,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,75+,,Female
0,0,160,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,75+,,Female
60.48005252,21.99544601,401,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,16-24,,Male
30.53157033,15.54959442,318,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,16-24,,Male
38.16608997,26.88823573,140,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,16-24,,Male
55.11606711,17.39911778,333,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,16-24,,Male
43.54876351,32.65228491,30,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,16-24,,Male
22.25836807,5.255794378,3462,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,16+,,Male
10.20975451,2.401437919,6577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,16+,,Male
10.4412534,3.343488517,3072,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,16+,,Male
20.2515555,4.52816976,2588,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,16+,,Male
16.64865434,7.152362289,692,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,16+,,Male
20.62776004,8.128918628,457,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,25-34,,Male
13.25657295,7.173368569,1159,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,25-34,,Male
22.67739209,9.648228856,240,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,25-34,,Male
10.16253973,6.409110949,330,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,25-34,,Male
0,0,71,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,25-34,,Male
14.22339455,7.588858684,483,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,35-44,,Male
8.608165718,3.515456092,1364,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,35-44,,Male
12.53387418,6.295840023,265,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,35-44,,Male
18.62277173,7.903522342,443,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,35-44,,Male
29.80963598,29.67629942,120,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,35-44,,Male
20.66826982,7.924038349,581,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,45-54,,Male
11.79902988,5.075839652,1244,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,45-54,,Male
17.67164097,8.914354699,380,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,45-54,,Male
12.70637152,6.807279284,628,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,45-54,,Male
43.64155751,20.44081132,94,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,45-54,,Male
0.865059109,0.865300787,611,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,55-64,,Male
4.059141222,2.183491455,1083,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,55-64,,Male
1.421586446,1.414848675,496,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,55-64,,Male
1.696894504,1.698340612,414,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,55-64,,Male
5.868123258,5.844384642,109,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,55-64,,Male
3.282983706,2.322046576,574,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,65-74,,Male
1.524695923,1.222300154,899,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,65-74,,Male
2.21732474,1.313017217,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,65-74,,Male
4.746702419,4.742154895,290,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,65-74,,Male
0,0,151,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,65-74,,Male
2.04571196,2.045193152,355,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,75+,,Male
0,0,510,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,75+,,Male
0,0,766,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,75+,,Male
0,0,150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,75+,,Male
0,0,117,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,75+,,Male
26.19669357,11.59269955,832,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,16-24,,All adults
19.25749343,8.312209005,705,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,16-24,,All adults
7.071007079,5.994159368,244,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,16-24,,All adults
19.20659041,5.870532389,726,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,16-24,,All adults
0,0,69,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,16-24,,All adults
10.5402302,3.049627814,6091,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,16+,,All adults
5.327851517,1.331245349,14072,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,16+,,All adults
3.570948785,1.209210213,7262,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,16+,,All adults
8.078093961,1.57467939,6413,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,16+,,All adults
5.593323221,3.199829521,1467,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,16+,,All adults
8.217553562,3.483250766,943,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,25-34,,All adults
6.911429054,3.514379493,2736,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,25-34,,All adults
10.13896597,4.055949017,540,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,25-34,,All adults
7.999007358,4.428533867,873,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,25-34,,All adults
9.896283011,7.729548342,200,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,25-34,,All adults
4.925920533,3.788972697,919,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,35-44,,All adults
1.380848853,0.778334468,3134,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,35-44,,All adults
4.718764682,2.744665704,550,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,35-44,,All adults
10.5113596,3.986647995,972,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,35-44,,All adults
17.77347551,17.72618302,217,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,35-44,,All adults
10.13393298,3.824969806,1054,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,45-54,,All adults
9.032548671,4.139466433,2682,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,45-54,,All adults
13.66580612,9.115353565,762,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,45-54,,All adults
4.282475466,2.039073743,1496,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,45-54,,All adults
5.253006532,3.809275681,192,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,45-54,,All adults
1.777827617,1.355003255,998,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,55-64,,All adults
0.5166646,0.366620146,2160,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,55-64,,All adults
0.638453667,0.634985044,1122,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,55-64,,All adults
5.14212054,3.542275898,1150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,55-64,,All adults
2.950884246,2.938010887,212,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,55-64,,All adults
1.143689503,1.143351199,852,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,65-74,,All adults
0.412939397,0.412947795,1700,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,65-74,,All adults
0.307912639,0.307823759,1897,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,65-74,,All adults
0,0,821,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,65-74,,All adults
0,0,300,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,65-74,,All adults
1.403754869,1.403699447,493,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,75+,,All adults
0,0,955,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,75+,,All adults
0,0,2147,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,75+,,All adults
0,0,375,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,75+,,All adults
0,0,277,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,75+,,All adults
18.23717976,14.70455862,431,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,16-24,,Female
14.9088249,8.476005346,387,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,16-24,,Female
3.169144407,3.179875381,104,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,16-24,,Female
22.00025495,8.870347323,393,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,16-24,,Female
0,0,39,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,16-24,,Female
9.397559641,4.468904379,2629,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,16+,,Female
4.679014071,1.697240475,7495,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,16+,,Female
2.880561359,1.780938052,4190,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,16+,,Female
8.540544829,2.241813504,3825,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,16+,,Female
3.142786786,2.462229057,775,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,16+,,Female
13.96178286,6.986092504,486,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,25-34,,Female
2.305597225,1.288586825,1577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,25-34,,Female
13.47004899,6.956172214,300,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,25-34,,Female
13.49415717,8.139315741,543,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,25-34,,Female
17.84850448,13.87348239,129,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,25-34,,Female
0,0,436,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,35-44,,Female
0.231087293,0.230991749,1770,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,35-44,,Female
0,0,285,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,35-44,,Female
5.535562131,3.364607163,529,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,35-44,,Female
0,0,97,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,35-44,,Female
9.02334684,5.23137479,473,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,45-54,,Female
13.98224746,7.928806116,1438,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,45-54,,Female
16.73958793,16.63008997,382,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,45-54,,Female
3.986300894,3.096018224,868,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,45-54,,Female
0,0,98,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,45-54,,Female
3.237206727,3.237991631,387,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,55-64,,Female
0.584551342,0.585022858,1077,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,55-64,,Female
0,0,626,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,55-64,,Female
8.156024925,5.623868448,736,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,55-64,,Female
0,0,103,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,55-64,,Female
0,0,278,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,65-74,,Female
0.90330074,0.903245543,801,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,65-74,,Female
0,0,1112,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,65-74,,Female
0,0,531,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,65-74,,Female
0,0,149,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,65-74,,Female
0,0,138,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,75+,,Female
0,0,445,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,75+,,Female
0,0,1381,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,75+,,Female
0,0,225,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,75+,,Female
0,0,160,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,75+,,Female
33.94341086,17.80729779,401,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,16-24,,Male
23.78231708,14.4997321,318,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,16-24,,Male
9.353752859,9.309523876,140,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,16-24,,Male
16.4801279,7.706631895,333,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,16-24,,Male
0,0,30,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,16-24,,Male
11.39943917,4.12627097,3462,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,16+,,Male
5.981243511,2.069262858,6577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,16+,,Male
4.432659447,1.568651979,3072,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,16+,,Male
7.479893434,2.170268972,2588,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,16+,,Male
8.124030471,5.98386758,692,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,16+,,Male
3.553164211,2.747626165,457,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,25-34,,Male
11.76676159,7.086714707,1159,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,25-34,,Male
7.361887228,4.635396784,240,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,25-34,,Male
1.689491759,1.69189247,330,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,25-34,,Male
0,0,71,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,25-34,,Male
8.720451545,6.708958538,483,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,35-44,,Male
2.680919733,1.636550683,1364,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,35-44,,Male
9.233685166,5.366126391,265,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,35-44,,Male
15.93046452,7.456647376,443,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,35-44,,Male
29.80963598,29.67629942,120,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,35-44,,Male
11.03064509,4.786871392,581,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,45-54,,Male
4.068479426,2.400890887,1244,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,45-54,,Male
10.68971552,7.859280495,380,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,45-54,,Male
4.675936671,2.374649356,628,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,45-54,,Male
10.38324148,7.54006481,94,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,45-54,,Male
0.865059109,0.865300787,611,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,55-64,,Male
0.45439826,0.454623634,1083,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,55-64,,Male
1.421586446,1.414848675,496,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,55-64,,Male
0,0,414,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,55-64,,Male
5.868123258,5.844384642,109,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,55-64,,Male
1.724607525,1.723708175,574,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Wounding,,65-74,,Male
0,0,899,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Wounding,,65-74,,Male
0.763324544,0.763021063,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Wounding,,65-74,,Male
0,0,290,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Wounding,,65-74,,Male
0,0,151,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Wounding,,65-74,,Male
