V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0.826465362,0.164902598,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Bicycle theft,, ,, 
0.8451643390000001,0.17633832,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Bicycle theft,, ,, 
2.292908736,0.39534108700000004,1721,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Bicycle theft,, ,, 
2.507159478,0.37942064200000003,2298,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Bicycle theft,, ,, 
2.134833027,0.12721916,15642,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Bicycle theft,, ,, 
3.162710412,0.48116135600000004,1412,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Bicycle theft,, ,, 
1.349634391,0.43748380200000003,876,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Bicycle theft,, ,, 
1.5914734380000002,0.322103221,1877,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Bicycle theft,, ,, 
2.37804185,0.319567247,2497,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Bicycle theft,, ,, 
1.642117078,0.303539982,2016,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Bicycle theft,, ,, 
1.847154109,0.439256694,1182,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Bicycle theft,, ,, 
1.849658953,0.37595556399999996,1434,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Bicycle theft,, ,, 
1.790455098,0.380176092,1511,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Bicycle theft,, ,, 
0.092999615,0.054123467,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.03200313,0.031992972,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.146700141,0.024271882999999998,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.177021735,0.093212667,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.325437246,0.140287135,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.09134986699999999,0.045274852000000004,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.170697866,0.059900382,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.030464027,0.030450906,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.187258357,0.10571120199999999,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.23298281,0.089641811,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.246857975,0.086859671,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.481335811,0.128096399,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.432448939,0.107129184,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.35755749600000003,0.033300686,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.171534883,0.060992139,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.300009337,0.107902643,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.159032826,0.063820915,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.504480155,0.098882187,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.393083675,0.10659376699999999,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.632238835,0.151271285,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.437857815,0.118640494,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.398856441,0.11836729,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.256601093,0.091565051,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.30425834399999996,0.097804406,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.340926193,0.036732848,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.45626328899999996,0.121076355,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.216073811,0.096728194,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.284346461,0.08537912,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.42754142,0.110840978,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.151678894,0.066858643,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.31002393300000003,0.143528971,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.425559759,0.119279409,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.389513459,0.127209905,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.787681926,0.16538008699999998,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.49726351700000004,0.108096921,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.633109379,0.046134135,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.881761459,0.14997565699999998,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.509435317,0.16232114,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.611200731,0.12628991,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.442471148,0.096671421,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.42686588700000005,0.12049208300000001,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.625438188,0.144092159,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.90588623,0.172556045,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.611628034,0.141641504,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.8910354859999999,0.164337782,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
0.763039838,0.142160149,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
0.887646258,0.05615330599999999,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
1.2005823,0.176222595,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
0.6840443359999999,0.182583811,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
1.016744869,0.16836896899999998,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
0.74280991,0.139070385,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
0.379120599,0.10652940300000001,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
0.662500972,0.18474064,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
0.904387917,0.17271329300000002,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
1.225020786,0.21435142,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
1.678717412,0.228117288,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Burglary in dwelling,, ,, 
1.260303355,0.17567986,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Burglary in dwelling,, ,, 
1.504858541,0.071381108,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Burglary in dwelling,, ,, 
2.032273224,0.22383737,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Burglary in dwelling,, ,, 
1.193479653,0.236742167,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Burglary in dwelling,, ,, 
1.607557165,0.20607651300000002,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Burglary in dwelling,, ,, 
1.185281058,0.168353957,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Burglary in dwelling,, ,, 
0.8059864859999999,0.156742735,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Burglary in dwelling,, ,, 
1.28793916,0.22720461100000003,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Burglary in dwelling,, ,, 
1.791113715,0.250965828,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Burglary in dwelling,, ,, 
1.8005076309999999,0.247109878,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Burglary in dwelling,, ,, 
0.6344343929999999,0.13837014,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.494742888,0.106869714,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.56206081,0.042746988,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.74431901,0.129589,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.467970525,0.14808368,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.732398407,0.138530324,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.31526849,0.087001859,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.262783125,0.086798746,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.352477039,0.128488198,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.531237614,0.13555431099999998,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.860220161,0.170264795,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.850798687,0.167651202,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.48686247899999996,0.11287749,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.62471671,0.045147049,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.41327023,0.117333939,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.729625091,0.18878325699999998,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.37108239299999995,0.093843518,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.7965007470000001,0.119759305,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.520605585,0.131493248,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.880609766,0.19876164300000002,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.771592072,0.154554663,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.878484953,0.174408774,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.276463261,0.097423501,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.02241041,0.022381111000000002,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.132214972,0.020053841,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.108869054,0.048713215,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.14145287,0.067490839,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.12069970000000001,0.05456074599999999,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.12132272599999999,0.049861427,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.097057884,0.05120882400000001,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.061112574,0.06120199,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.100751447,0.058360938,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.26408488,0.089436525,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.574335426,0.137037563,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.46445206899999997,0.11076257199999999,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.500903923,0.040674319,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.326478897,0.10911823699999999,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.625446583,0.178364821,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.250382693,0.077316738,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.6751780209999999,0.112282021,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.423547702,0.110715811,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.819497192,0.178781424,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.670840624,0.146193875,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.645714416,0.148429526,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
1.576013479,0.220464396,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Arson and other criminal damage,, ,, 
1.17780743,0.18369922600000002,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Arson and other criminal damage,, ,, 
1.039631591,0.059197627999999995,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Arson and other criminal damage,, ,, 
0.838637972,0.137934459,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Arson and other criminal damage,, ,, 
1.181071198,0.253697819,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Arson and other criminal damage,, ,, 
1.100531295,0.168861696,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Arson and other criminal damage,, ,, 
0.640437336,0.124272601,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Arson and other criminal damage,, ,, 
1.241823776,0.222796983,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Arson and other criminal damage,, ,, 
1.2789631209999999,0.232010272,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Arson and other criminal damage,, ,, 
0.688274882,0.14672938900000002,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Arson and other criminal damage,, ,, 
1.385343079,0.21401251899999998,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Arson and other criminal damage,, ,, 
3.294233258,0.315195462,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.639004934,0.292723928,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.475165709,0.091804019,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
1.952625284,0.21021367800000001,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.381730352,0.40386243,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.442097279,0.253591921,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.0870286,0.25126602600000003,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.113339166,0.28488588600000003,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.483903904,0.32911125399999996,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.4495545340000002,0.279734841,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
1.8931258709999998,0.261011652,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.9936072119999997,0.38186781700000005,2724,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.1092016160000004,0.344368083,3501,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.1948245039999996,0.11802493800000001,26055,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.325803666,0.355438706,2525,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.43426483,0.578829984,1492,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.1935521660000004,0.331087573,3370,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.637114093,0.291318829,4004,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.465982056,0.331670955,3288,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.1570637539999997,0.413304316,2161,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.055492665,0.35159540200000006,2605,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.492626462,0.34400160799999996,2546,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.4744524919999997,0.307118265,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Other household theft,, ,, 
2.396022102,0.29954716800000003,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Other household theft,, ,, 
1.986065714,0.083906442,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Other household theft,, ,, 
1.521142475,0.19691001800000002,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Other household theft,, ,, 
1.912711471,0.387744101,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Other household theft,, ,, 
1.551770986,0.20584187,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Other household theft,, ,, 
1.8468843240000001,0.20873134399999999,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Other household theft,, ,, 
1.7719009630000002,0.241315379,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Other household theft,, ,, 
2.099724089,0.30140607199999997,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Other household theft,, ,, 
2.008836133,0.23846386600000002,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Other household theft,, ,, 
2.902111839,0.295612276,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Other household theft,, ,, 
2.274545532,0.272040732,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Theft from a motor vehicle,, ,, 
1.949254587,0.227175505,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Theft from a motor vehicle,, ,, 
2.078341635,0.08249303200000001,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Theft from a motor vehicle,, ,, 
2.574878038,0.24368084399999998,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Theft from a motor vehicle,, ,, 
1.4060578830000001,0.276742268,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Theft from a motor vehicle,, ,, 
