V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Marital status_codelist,Marital status,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0.413054826,0.141432096,1972,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,75+,,All adults
0.676521301,0.479633237,230,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,16-24,,Female
0.548434754,0.388995823,275,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,16-24,,Female
0,0,45,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,16-24,,Female
1.625236238,0.442324971,1088,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,16-24,,Female
1.630547489,0.443751491,1082,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,16-24,,Female
0.515567292,0.171754343,1928,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,16+,,Female
0.432823578,0.171498857,2012,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,16+,,Female
0.304781743,0.059622942,9756,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,16+,,Female
0.252837245,0.061445151,7828,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,16+,,Female
0.832630384,0.131659838,9163,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,16+,,Female
0.134615859,0.13469993,659,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,16+,,Female
1.159344371,0.225028855,4028,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,16+,,Female
0.501934353,0.13654871,2464,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,16+,,Female
0.741377663,0.335242344,734,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,25-34,,Female
1.30649991,1.307116929,57,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,25-34,,Female
0.476902396,0.169650662,1797,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,25-34,,Female
0.29987935,0.17311182,1063,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,25-34,,Female
0.750690476,0.234440796,1243,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,25-34,,Female
0,0,86,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,25-34,,Female
0.770354824,0.25420039,1096,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,25-34,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,25-34,,Female
0.456817704,0.455401457,379,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,35-44,,Female
0,0,228,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,35-44,,Female
0.553727864,0.204325838,1984,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,35-44,,Female
0.575698023,0.228485739,1605,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,35-44,,Female
0.470306687,0.215926945,1127,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,35-44,,Female
0,0,172,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,35-44,,Female
0.729674854,0.334354795,713,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,35-44,,Female
0,0,14,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,35-44,,Female
0.159181207,0.159213666,313,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,45-54,,Female
0.177580426,0.177397036,488,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,45-54,,Female
0.116493237,0.061508473,1908,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,45-54,,Female
0.108885699,0.066676065,1595,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,45-54,,Female
0.523370067,0.207594304,1341,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,45-54,,Female
0.424427206,0.424568958,198,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,45-54,,Female
0.904683314,0.426501318,583,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,45-54,,Female
0,0,72,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,45-54,,Female
0.275910926,0.276061984,177,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,55-64,,Female
0.182696407,0.182578429,565,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,55-64,,Female
0.122714604,0.074321458,1697,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,55-64,,Female
0.106292413,0.076797664,1520,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,55-64,,Female
0.155366742,0.109947851,1241,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,55-64,,Female
0,0,118,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,55-64,,Female
0.300483955,0.300715694,299,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,55-64,,Female
0,0,259,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,55-64,,Female
0,0,71,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,65-74,,Female
0.626148953,0.325287533,481,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,65-74,,Female
0.24022295,0.139022933,1450,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,65-74,,Female
0.252163115,0.14589762,1379,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,65-74,,Female
0.781446891,0.230532731,1419,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,65-74,,Female
0,0,64,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,65-74,,Female
1.233049127,0.869925855,170,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,65-74,,Female
0.841130908,0.344327186,704,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,65-74,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,75+,,Female
1.607770691,1.336889035,192,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,75+,,Female
0.139503387,0.139432516,645,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,75+,,Female
0.144683009,0.144602955,621,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,75+,,Female
0.571618132,0.204316859,1704,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,75+,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,75+,,Female
0,0,85,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,75+,,Female
0.482060337,0.175502537,1411,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,75+,,Female
0.89690158,0.892897082,125,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,16-24,,Male
0.767534806,0.764669601,145,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,16-24,,Male
0,0,20,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,16-24,,Male
0.606963021,0.269346517,1078,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,16-24,,Male
0.608352006,0.269962398,1072,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,16-24,,Male
0.496062896,0.195177137,1810,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,16+,,Male
0.583732909,0.271171741,1209,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,16+,,Male
0.203657928,0.054252803,9838,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,16+,,Male
0.130002941,0.046868149,8028,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,16+,,Male
0.398567737,0.110073264,6545,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,16+,,Male
0.252035353,0.251812995,415,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,16+,,Male
0.409942941,0.137543863,3977,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,16+,,Male
0.112288076,0.112239781,944,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,16+,,Male
0.547025004,0.315496467,602,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,25-34,,Male
0,0,10,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,25-34,,Male
0.327863123,0.163932583,1332,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,25-34,,Male
0.144824816,0.144746505,730,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,25-34,,Male
0.341224581,0.18488544,923,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,25-34,,Male
0,0,24,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,25-34,,Male
0.351691715,0.190538425,888,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,25-34,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,25-34,,Male
0,0,412,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,35-44,,Male
3.111745073,2.253547277,92,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,35-44,,Male
0,0,1925,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,35-44,,Male
0,0,1513,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,35-44,,Male
0.554074317,0.332633204,752,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,35-44,,Male
0,0,58,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,35-44,,Male
0.278648482,0.278552621,598,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,35-44,,Male
0.612823996,0.610038275,362,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,45-54,,Male
0.354296395,0.354042416,264,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,45-54,,Male
0.299374904,0.158222574,1912,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,45-54,,Male
0.22958633,0.137482914,1550,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,45-54,,Male
0.231218973,0.137968225,1009,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,45-54,,Male
0.834735776,0.832028617,122,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,45-54,,Male
0.07978824,0.07981052,608,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,45-54,,Male
0,0,15,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,45-54,,Male
0.641345872,0.639278954,178,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,55-64,,Male
0,0,384,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,55-64,,Male
0.223601852,0.129449813,1718,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,55-64,,Male
0.174693046,0.12368099,1540,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,55-64,,Male
0,0,990,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,55-64,,Male
0,0,104,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,55-64,,Male
0,0,393,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,55-64,,Male
0,0,109,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,55-64,,Male
1.070380585,1.065408679,101,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,65-74,,Male
0.951279153,0.68943599,332,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,65-74,,Male
0.229123118,0.135800621,1759,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,65-74,,Male
0.179544212,0.12919728,1658,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,65-74,,Male
0.379030156,0.246773125,943,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,65-74,,Male
0,0,76,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,65-74,,Male
0.15445625,0.154553403,282,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,65-74,,Male
0,0,253,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,65-74,,Male
0,0,30,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,75+,,Male
0,0,123,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,75+,,Male
0,0,1047,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,75+,,Male
0,0,1017,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,75+,,Male
0.127404048,0.127330615,850,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,75+,,Male
0,0,30,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,75+,,Male
0,0,136,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,75+,,Male
0.190270645,0.190115348,561,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,75+,,Male
2.887971897,1.171132952,355,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stranger violence,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stranger violence,,16-24,,All adults
2.659111038,1.00568472,420,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stranger violence,,16-24,,All adults
1.564349695,1.55551981,65,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stranger violence,,16-24,,All adults
1.962823098,0.308652989,2166,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stranger violence,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stranger violence,,16-24,,All adults
1.968213302,0.309478545,2154,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stranger violence,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stranger violence,,16-24,,All adults
1.424497148,0.232171196,3738,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stranger violence,,16+,,All adults
0.610963235,0.141420805,3221,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stranger violence,,16+,,All adults
0.615095312,0.063640388,19594,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stranger violence,,16+,,All adults
0.41337708,0.055212393,15856,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stranger violence,,16+,,All adults
1.128032479,0.112828784,15708,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stranger violence,,16+,,All adults
0.704796628,0.285165011,1074,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stranger violence,,16+,,All adults
1.511631729,0.168785606,8005,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stranger violence,,16+,,All adults
0.15869761,0.065032978,3408,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stranger violence,,16+,,All adults
1.350457093,0.364364895,1336,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stranger violence,,25-34,,All adults
1.546280969,1.540551064,67,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stranger violence,,25-34,,All adults
0.851705009,0.181725416,3129,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stranger violence,,25-34,,All adults
0.480390885,0.166677843,1793,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stranger violence,,25-34,,All adults
1.302956655,0.270094635,2166,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stranger violence,,25-34,,All adults
0,0,110,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stranger violence,,25-34,,All adults
1.34562033,0.284199189,1984,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stranger violence,,25-34,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stranger violence,,25-34,,All adults
1.610520604,0.482227347,791,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stranger violence,,35-44,,All adults
0.364138081,0.262345523,320,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stranger violence,,35-44,,All adults
0.7039977,0.137523317,3909,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stranger violence,,35-44,,All adults
0.478091783,0.123160581,3118,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stranger violence,,35-44,,All adults
1.493085435,0.366187226,1879,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stranger violence,,35-44,,All adults
1.552129674,0.996615117,230,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stranger violence,,35-44,,All adults
1.728380414,0.472989078,1311,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stranger violence,,35-44,,All adults
0,0,18,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stranger violence,,35-44,,All adults
1.102545767,0.41596449,675,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stranger violence,,45-54,,All adults
1.197369716,0.423015319,752,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stranger violence,,45-54,,All adults
0.883201429,0.162327721,3820,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stranger violence,,45-54,,All adults
0.839177795,0.176741033,3145,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stranger violence,,45-54,,All adults
