V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Employment status_codelist,Employment status,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
47.41820911,7.83635058,2602,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,All personal crime,,45-54,,Female
88.26171895,36.84675267,61,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,All personal crime,,45-54,,Female
21.72170088,5.953415103,1206,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,All personal crime,,55-64,,Female
41.25515378,14.14038845,273,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,All personal crime,,55-64,,Female
2.206724946,2.2129113,126,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,All personal crime,,55-64,,Female
0,0,53,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,All personal crime,,55-64,,Female
21.75958639,8.609031043,751,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,All personal crime,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,All personal crime,,55-64,,Female
29.84271716,5.76137526,1685,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,All personal crime,,55-64,,Female
93.92243196,48.26677331,48,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,All personal crime,,55-64,,Female
15.38771469,2.80811192,2529,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,All personal crime,,65-74,,Female
0,0,46,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,All personal crime,,65-74,,Female
0,0,20,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,All personal crime,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,All personal crime,,65-74,,Female
15.8805064,2.897554172,2453,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,All personal crime,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,All personal crime,,65-74,,Female
17.48486036,7.132642087,346,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,All personal crime,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,All personal crime,,65-74,,Female
13.41583527,2.552261056,2301,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,All personal crime,,75+,,Female
29.75940192,29.73417474,22,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,All personal crime,,75+,,Female
0,0,25,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,All personal crime,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,All personal crime,,75+,,Female
13.46136047,2.599288261,2245,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,All personal crime,,75+,,Female
12.78733602,12.77474425,52,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,All personal crime,,75+,,Female
164.1098995,34.55631943,391,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,All personal crime,,16-24,,Male
169.0793736,161.8513328,15,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,All personal crime,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,All personal crime,,16-24,,Male
16.60824963,16.84925377,28,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,All personal crime,,16-24,,Male
170.2038608,37.7502978,343,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,All personal crime,,16-24,,Male
122.5744957,19.63849587,744,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,All personal crime,,16-24,,Male
157.2441353,67.67124562,90,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,All personal crime,,16-24,,Male
49.32438286,6.114137331,5881,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,All personal crime,,16+,,Male
89.33403077,15.64095983,727,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,All personal crime,,16+,,Male
86.01295445,44.31425348,111,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,All personal crime,,16+,,Male
40.16150864,17.00089029,211,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,All personal crime,,16+,,Male
15.54288065,2.464723923,4425,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,All personal crime,,16+,,Male
160.4612075,34.02773234,407,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,All personal crime,,16+,,Male
61.29733239,4.086218552,10198,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,All personal crime,,16+,,Male
103.1935347,29.81007011,336,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,All personal crime,,16+,,Male
65.7762307,21.45421207,163,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,All personal crime,,25-34,,Male
57.28640696,31.41563879,57,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,All personal crime,,25-34,,Male
50.23575704,49.20962517,20,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,All personal crime,,25-34,,Male
58.22888337,34.76031748,39,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,All personal crime,,25-34,,Male
84.70543023,48.70909757,47,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,All personal crime,,25-34,,Male
67.35393726,8.440429213,2045,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,All personal crime,,25-34,,Male
59.4075876,35.82793904,53,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,All personal crime,,25-34,,Male
130.6411953,36.05805293,212,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,All personal crime,,35-44,,Male
146.6170988,43.00451134,141,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,All personal crime,,35-44,,Male
167.62961,131.8569532,32,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,All personal crime,,35-44,,Male
58.38794922,58.5093479,27,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,All personal crime,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,All personal crime,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,All personal crime,,35-44,,Male
42.25522391,6.066790862,2409,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,All personal crime,,35-44,,Male
57.59660871,34.46232783,59,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,All personal crime,,35-44,,Male
72.49340397,19.99330844,315,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,All personal crime,,45-54,,Male
99.15637312,28.71250367,204,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,All personal crime,,45-54,,Male
0,0,30,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,All personal crime,,45-54,,Male
64.27270874,63.44765908,51,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,All personal crime,,45-54,,Male
26.61661189,26.63163235,24,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,All personal crime,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,All personal crime,,45-54,,Male
63.9452286,8.954012462,2539,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,All personal crime,,45-54,,Male
99.22765727,45.55461717,76,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,All personal crime,,45-54,,Male
24.8212509,7.375114588,837,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,All personal crime,,55-64,,Male
62.81234219,22.96929027,261,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,All personal crime,,55-64,,Male
0,0,21,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,All personal crime,,55-64,,Male
14.26110599,14.22118506,57,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,All personal crime,,55-64,,Male
9.40054931,4.933957157,496,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,All personal crime,,55-64,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,All personal crime,,55-64,,Male
36.54320832,6.919222842,1826,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,All personal crime,,55-64,,Male
0,0,53,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,All personal crime,,55-64,,Male
21.23207159,4.486488338,2158,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,All personal crime,,65-74,,Male
0,0,38,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,All personal crime,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,All personal crime,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,All personal crime,,65-74,,Male
21.69092434,4.584148123,2111,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,All personal crime,,65-74,,Male
27.4138876,7.706581707,541,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,All personal crime,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,All personal crime,,65-74,,Male
9.94303697,2.599138036,1805,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,All personal crime,,75+,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,All personal crime,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,All personal crime,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,All personal crime,,75+,,Male
10.02886792,2.621419608,1791,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,All personal crime,,75+,,Male
0,0,94,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,All personal crime,,75+,,Male
33.82191358,11.13657243,831,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Violence without injury,,16-24,,All adults
0,0,35,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Violence without injury,,16-24,,All adults
25.2890593,25.25954469,124,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Violence without injury,,16-24,,All adults
0,0,46,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Violence without injury,,16-24,,All adults
37.84957798,13.02045183,626,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Violence without injury,,16-24,,All adults
22.88466528,5.609563121,1575,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Violence without injury,,16-24,,All adults
22.84234973,11.32364646,178,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Violence without injury,,16-24,,All adults
9.020663261,1.562428963,14222,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Violence without injury,,16+,,All adults
10.8915515,2.811501431,1577,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Violence without injury,,16+,,All adults
14.41023627,4.070747098,1530,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Violence without injury,,16+,,All adults
2.721393075,1.931801478,430,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Violence without injury,,16+,,All adults
3.285683872,0.826663208,9914,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Violence without injury,,16+,,All adults
34.48979529,11.62623509,771,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Violence without injury,,16+,,All adults
16.9534374,1.547905568,20450,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Violence without injury,,16+,,All adults
17.13421848,5.703943825,696,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Violence without injury,,16+,,All adults
15.41320458,4.732011875,839,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Violence without injury,,25-34,,All adults
18.96377812,11.53271712,145,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Violence without injury,,25-34,,All adults
18.07086781,7.320802221,518,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Violence without injury,,25-34,,All adults
5.331136188,5.365881339,82,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Violence without injury,,25-34,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Violence without injury,,25-34,,All adults
9.986359963,7.117863337,92,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Violence without injury,,25-34,,All adults
18.03488974,3.175708094,4314,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Violence without injury,,25-34,,All adults
5.969528698,4.418639286,149,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Violence without injury,,25-34,,All adults
8.305579854,3.338811733,804,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Violence without injury,,35-44,,All adults
14.86195658,8.904114272,272,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Violence without injury,,35-44,,All adults
6.94568173,3.672377411,437,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Violence without injury,,35-44,,All adults
0,0,57,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Violence without injury,,35-44,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Violence without injury,,35-44,,All adults
0,0,30,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Violence without injury,,35-44,,All adults
15.50100492,2.840073598,4876,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Violence without injury,,35-44,,All adults
21.64785658,13.39857419,124,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Violence without injury,,35-44,,All adults
14.26365385,5.204214454,912,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Violence without injury,,45-54,,All adults
11.3670371,5.106609222,474,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Violence without injury,,45-54,,All adults
25.663465,13.04437529,256,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Violence without injury,,45-54,,All adults
0,0,108,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Violence without injury,,45-54,,All adults
0,0,57,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Violence without injury,,45-54,,All adults
0,0,17,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Violence without injury,,45-54,,All adults
19.05020225,3.381420567,5141,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Violence without injury,,45-54,,All adults
9.653745438,9.604886949,137,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Violence without injury,,45-54,,All adults
4.072780079,1.664389326,2043,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Violence without injury,,55-64,,All adults
7.96196268,4.031504633,534,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Violence without injury,,55-64,,All adults
0,0,147,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Violence without injury,,55-64,,All adults
6.822581133,6.816524296,110,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Violence without injury,,55-64,,All adults
3.03660518,2.207550674,1247,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Violence without injury,,55-64,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Violence without injury,,55-64,,All adults
12.21076484,3.352017601,3511,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Violence without injury,,55-64,,All adults
