V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Output area classification_codelist,Output area classification,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0.550892939,0.388921735,489,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,65-74,,Male
0,0,131,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,75+,,Male
0,0,36,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,75+,,Male
0,0,54,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,75+,,Male
0,0,340,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,75+,,Male
0.425566098,0.42536687,160,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,75+,,Male
0,0,315,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,75+,,Male
0,0,523,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,75+,,Male
0,0,340,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,75+,,Male
3.661084242,1.566245472,201,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,16-24,,All adults
3.648740781,1.262030713,227,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,16-24,,All adults
6.56045246,2.052193109,192,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,16-24,,All adults
2.522997025,0.765578409,528,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,16-24,,All adults
6.268806662,1.404660176,410,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,16-24,,All adults
2.464839396,1.040427393,227,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,16-24,,All adults
3.393463793,1.023216701,372,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,16-24,,All adults
3.954573895,1.036706128,431,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,16-24,,All adults
1.973118108,0.339323919,2449,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,16+,,All adults
2.594509602,0.493783982,1351,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,16+,,All adults
3.947431374,0.558318155,1875,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,16+,,All adults
1.6179739,0.194980493,6813,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,16+,,All adults
2.838648802,0.319706121,4206,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,16+,,All adults
1.107081334,0.190528148,4506,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,16+,,All adults
1.38182997,0.165476152,7601,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,16+,,All adults
1.842790011,0.186973578,6619,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,16+,,All adults
1.771125186,0.659024717,405,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,25-34,,All adults
2.182779133,0.804191166,345,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,25-34,,All adults
4.506563178,1.200081461,439,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,25-34,,All adults
2.501693979,0.517896967,1138,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,25-34,,All adults
2.666952205,0.521236511,931,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,25-34,,All adults
0.925840062,0.551271366,341,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,25-34,,All adults
1.445071918,0.507888892,655,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,25-34,,All adults
2.647829417,0.528792037,1055,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,25-34,,All adults
1.929576388,0.871420164,345,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,35-44,,All adults
3.236673855,1.365511814,275,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,35-44,,All adults
4.703963371,1.149160747,430,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,35-44,,All adults
1.728860429,0.464756481,1010,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,35-44,,All adults
2.388686288,0.614362832,857,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,35-44,,All adults
1.108061813,0.437767745,516,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,35-44,,All adults
1.193003958,0.325685205,1175,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,35-44,,All adults
1.405830884,0.33374313,1208,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,35-44,,All adults
3.254973484,1.057595108,416,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,45-54,,All adults
0.865855067,0.643065316,197,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,45-54,,All adults
2.382524867,0.915981149,306,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,45-54,,All adults
1.252757465,0.34169815,1237,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,45-54,,All adults
1.902268767,0.562703599,676,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,45-54,,All adults
1.647776344,0.519911215,845,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,45-54,,All adults
1.269252085,0.318402756,1336,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,45-54,,All adults
1.254243553,0.313340214,1183,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,45-54,,All adults
1.572976467,0.642230662,383,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,55-64,,All adults
2.299622264,1.419987143,115,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,55-64,,All adults
2.016778979,0.923362268,238,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,55-64,,All adults
1.356878222,0.40641267,1026,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,55-64,,All adults
0.869749198,0.37345868,564,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,55-64,,All adults
1.265789745,0.499888465,891,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,55-64,,All adults
1.427626073,0.360073205,1433,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,55-64,,All adults
0.895878925,0.270645614,1014,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,55-64,,All adults
0.612933946,0.3538078,404,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,65-74,,All adults
3.773181836,2.001865971,103,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,65-74,,All adults
1.275394726,0.761812776,156,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,65-74,,All adults
0.767814723,0.280395738,1079,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,65-74,,All adults
0.866185578,0.526792716,417,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,65-74,,All adults
0.296193613,0.155149103,993,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,65-74,,All adults
0.897507464,0.256414317,1452,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,65-74,,All adults
2.123811174,0.494247883,988,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,65-74,,All adults
0.294044702,0.294065683,295,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,75+,,All adults
0,0,89,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,75+,,All adults
0,0,114,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,75+,,All adults
0.776081122,0.359120421,795,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,75+,,All adults
3.654181515,1.065832143,351,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,75+,,All adults
0.259899832,0.15198684,693,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,75+,,All adults
0.768334947,0.242745955,1178,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,75+,,All adults
0.683502531,0.320000153,740,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,75+,,All adults
5.288518754,2.699488577,116,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,16-24,,Female
1.582993858,1.116995749,110,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,16-24,,Female
6.483287693,2.747732699,107,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,16-24,,Female
3.463534995,1.235061761,309,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,16-24,,Female
7.617292646,2.155630644,207,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,16-24,,Female
1.193202361,0.858772731,117,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,16-24,,Female
4.969646413,1.712792656,182,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,16-24,,Female
3.441009812,1.423209951,215,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,16-24,,Female
1.805167435,0.485042395,1291,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,16+,,Female
2.0428686,0.663671768,630,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,16+,,Female
4.582996771,0.79289871,995,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,16+,,Female
1.981728328,0.290369327,3848,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,16+,,Female
2.959827298,0.449560667,2202,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,16+,,Female
0.997880711,0.220434589,2393,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,16+,,Female
1.439951977,0.230724756,4043,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,16+,,Female
1.858681186,0.251534386,3581,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,16+,,Female
1.58047406,0.674966466,235,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,25-34,,Female
1.200183436,0.887964569,147,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,25-34,,Female
3.884803734,1.343473143,249,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,25-34,,Female
3.154234667,0.79911072,698,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,25-34,,Female
2.356581815,0.61224598,538,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,25-34,,Female
1.83561731,1.086071287,194,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,25-34,,Female
0.69690062,0.489727134,349,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,25-34,,Female
2.497478884,0.646481368,634,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,25-34,,Female
1.463447572,1.256795744,173,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,35-44,,Female
5.200120307,2.655241078,132,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,35-44,,Female
8.547918405,2.239357462,224,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,35-44,,Female
2.819413033,0.839578674,542,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,35-44,,Female
2.858170429,0.958241851,469,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,35-44,,Female
1.022109326,0.502836091,285,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,35-44,,Female
1.658372103,0.537449233,642,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,35-44,,Female
1.672721435,0.507503768,661,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,35-44,,Female
2.814341205,1.516303214,205,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,45-54,,Female
0.736772021,0.737704375,79,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,45-54,,Female
2.378653729,1.201176205,176,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,45-54,,Female
1.004555646,0.355151437,694,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,45-54,,Female
0.973222883,0.456806748,308,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,45-54,,Female
1.427144417,0.66313126,455,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,45-54,,Female
1.668963062,0.516905213,720,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,45-54,,Female
1.285086337,0.424388352,627,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,45-54,,Female
0,0,196,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,55-64,,Female
2.088517595,1.488532547,55,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,55-64,,Female
1.892306195,1.423015105,100,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,55-64,,Female
1.351454419,0.604195537,558,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,55-64,,Female
1.045614554,0.561256709,276,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,55-64,,Female
0.879200408,0.501646176,464,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,55-64,,Female
0.908563615,0.340612291,750,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,55-64,,Female
1.073711646,0.414369312,545,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,55-64,,Female
0.825092141,0.582420278,202,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,65-74,,Female
1.312904185,1.311974886,54,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,65-74,,Female
2.455661582,1.464845584,79,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,65-74,,Female
0.793261143,0.387112697,592,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,65-74,,Female
0.330998094,0.330919183,213,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,65-74,,Female
0.581364622,0.303846604,500,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,65-74,,Female
0.751076318,0.307600604,745,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,65-74,,Female
2.011605963,0.662320788,499,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,65-74,,Female
0.500376109,0.500193431,164,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,75+,,Female
0,0,53,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,75+,,Female
0,0,60,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,75+,,Female
1.240884331,0.608122788,455,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,75+,,Female
4.268754506,1.517854945,191,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,75+,,Female
0.470880312,0.276169041,378,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,75+,,Female
0.623950051,0.262087874,655,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,75+,,Female
1.237057389,0.57838526,400,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,75+,,Female
1.855565987,1.320934841,85,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,16-24,,Male
5.430838047,2.128288358,117,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,16-24,,Male
6.648813353,3.077972622,85,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,16-24,,Male
1.495861579,0.868993966,219,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All personal theft,,16-24,,Male
5.080245654,1.847108424,203,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All personal theft,,16-24,,Male
3.609846361,1.810861972,110,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All personal theft,,16-24,,Male
1.975759953,1.173494974,190,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All personal theft,,16-24,,Male
4.423885326,1.507059896,216,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All personal theft,,16-24,,Male
2.147484219,0.474862786,1158,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All personal theft,,16+,,Male
3.033957475,0.720803581,721,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All personal theft,,16+,,Male
3.282411251,0.791156308,880,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All personal theft,,16+,,Male
