V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Ethnic group_codelist,Ethnic group,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0,0,13,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Violence without injury,,65-74,,Female
3.812802224,1.666004642,2775,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Violence without injury,,65-74,,Female
0,0,33,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Violence without injury,,75+,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Violence without injury,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Violence without injury,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Violence without injury,,75+,,Female
1.00013285,0.590812198,2295,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Violence without injury,,75+,,Female
0,0,100,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Violence without injury,,16-24,,Male
19.4628781,19.37517341,42,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Violence without injury,,16-24,,Male
0,0,35,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Violence without injury,,16-24,,Male
0,0,25,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Violence without injury,,16-24,,Male
48.14501491,10.85159826,1022,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Violence without injury,,16-24,,Male
6.275289557,3.604560586,972,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Violence without injury,,16+,,Male
16.6894495,6.528981786,435,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Violence without injury,,16+,,Male
29.65682342,21.49112532,164,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Violence without injury,,16+,,Male
7.136552389,7.114942257,178,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Violence without injury,,16+,,Male
19.96074937,2.137112344,14660,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Violence without injury,,16+,,Male
16.81049024,13.11654496,210,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Violence without injury,,25-34,,Male
5.530662117,5.557869412,64,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Violence without injury,,25-34,,Male
0,0,46,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Violence without injury,,25-34,,Male
0,0,31,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Violence without injury,,25-34,,Male
24.29477944,5.343115894,1908,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Violence without injury,,25-34,,Male
2.680252869,2.679213999,294,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Violence without injury,,35-44,,Male
36.21172269,20.84559518,98,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Violence without injury,,35-44,,Male
160.2639407,115.7202885,35,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Violence without injury,,35-44,,Male
32.87932716,32.28102802,40,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Violence without injury,,35-44,,Male
17.26522537,4.69223749,2209,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Violence without injury,,35-44,,Male
9.617267675,9.562257468,156,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Violence without injury,,45-54,,Male
24.43481123,17.07895172,99,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Violence without injury,,45-54,,Male
0,0,21,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Violence without injury,,45-54,,Male
0,0,35,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Violence without injury,,45-54,,Male
23.09519208,4.922186216,2620,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Violence without injury,,45-54,,Male
0,0,95,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Violence without injury,,55-64,,Male
0,0,83,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Violence without injury,,55-64,,Male
0,0,18,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Violence without injury,,55-64,,Male
0,0,29,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Violence without injury,,55-64,,Male
11.76879693,4.158773321,2491,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Violence without injury,,55-64,,Male
0,0,67,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Violence without injury,,65-74,,Male
0,0,23,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Violence without injury,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Violence without injury,,65-74,,Male
0,0,14,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Violence without injury,,65-74,,Male
7.393355943,2.605177582,2599,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Violence without injury,,65-74,,Male
0,0,50,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Violence without injury,,75+,,Male
0,0,26,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Violence without injury,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Violence without injury,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Violence without injury,,75+,,Male
2.48850472,1.18035867,1811,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Violence without injury,,75+,,Male
10.28162047,8.99012516,204,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,16-24,,All adults
33.98579005,17.82957015,93,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,16-24,,All adults
11.46544086,11.49175085,77,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,16-24,,All adults
9.415204732,9.470998929,43,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,16-24,,All adults
74.06589477,9.908963128,2166,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,16-24,,All adults
10.28496931,2.929545133,1956,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,16+,,All adults
18.84360219,5.311139644,1026,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,16+,,All adults
43.38212227,16.0924782,370,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,16+,,All adults
11.51077292,5.584593525,349,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,16+,,All adults
28.55266666,1.823341206,31673,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,16+,,All adults
13.33786402,7.160331616,498,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,25-34,,All adults
14.48905653,8.074057584,185,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,25-34,,All adults
38.35819576,20.82180708,104,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,25-34,,All adults
12.77695997,12.72529439,76,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,25-34,,All adults
36.01073737,4.710983525,4439,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,25-34,,All adults
11.54273061,4.932343136,563,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,35-44,,All adults
33.55609323,13.72652507,262,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,35-44,,All adults
132.3912186,74.45576349,79,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,35-44,,All adults
19.53969288,15.82345025,88,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,35-44,,All adults
24.1049585,3.371923536,4809,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,35-44,,All adults
14.94595659,7.32013309,295,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,45-54,,All adults
13.16543505,7.955679102,234,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,45-54,,All adults
33.34494047,24.64763472,55,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,45-54,,All adults
11.93973542,11.92356541,62,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,45-54,,All adults
37.06408586,4.6619726,5545,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,45-54,,All adults
0,0,197,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,55-64,,All adults
0,0,147,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,55-64,,All adults
0,0,33,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,55-64,,All adults
0,0,44,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,55-64,,All adults
15.44154214,2.79095679,5234,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,55-64,,All adults
0,0,116,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,65-74,,All adults
0,0,63,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,65-74,,All adults
0,0,10,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,65-74,,All adults
0,0,27,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,65-74,,All adults
7.244669574,1.648463454,5374,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,65-74,,All adults
0,0,83,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,75+,,All adults
0,0,42,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,75+,,All adults
0,0,12,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,75+,,All adults
1.803437974,0.629775551,4106,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,75+,,All adults
2.801136146,2.812082004,104,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,16-24,,Female
47.43144847,29.13669981,51,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,16-24,,Female
24.26690812,24.33726251,42,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,16-24,,Female
0,0,18,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,16-24,,Female
41.04663917,9.606627507,1144,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,16-24,,Female
6.985353278,2.804536099,984,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,16+,,Female
20.67769838,8.095456093,591,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,16+,,Female
22.71445722,12.85972482,206,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,16+,,Female
8.522025028,6.681364314,171,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,16+,,Female
21.72454054,2.128988013,17013,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,16+,,Female
6.669782792,5.268999567,288,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,25-34,,Female
21.21947684,13.44797512,121,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,25-34,,Female
47.71538584,38.98426119,58,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,25-34,,Female
24.68415821,24.43881387,45,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,25-34,,Female
30.78499232,5.560048588,2531,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,25-34,,Female
9.633153753,7.877562071,269,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,35-44,,Female
31.70163941,18.18538563,164,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,35-44,,Female
0,0,44,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,35-44,,Female
7.74411768,7.785694234,48,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,35-44,,Female
19.36429762,3.661625109,2600,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,35-44,,Female
17.71376509,10.7355708,139,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,45-54,,Female
4.230931399,4.234484339,135,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,45-54,,Female
21.35602463,21.31582204,34,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,45-54,,Female
0,0,27,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,45-54,,Female
34.51538763,7.089436716,2925,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,45-54,,Female
0,0,102,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,55-64,,Female
0,0,64,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,55-64,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,55-64,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,55-64,,Female
16.20976968,3.558614005,2743,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,55-64,,Female
0,0,49,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,65-74,,Female
0,0,40,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,65-74,,Female
0,0,13,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,65-74,,Female
4.828764564,1.75014055,2775,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,65-74,,Female
0,0,33,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,75+,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,75+,,Female
1.00013285,0.590812198,2295,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,75+,,Female
17.09150829,16.90064678,100,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,16-24,,Male
19.4628781,19.37517341,42,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,16-24,,Male
0,0,35,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,16-24,,Male
15.93347062,16.10435577,25,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,16-24,,Male
105.8058456,16.9285479,1022,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,16-24,,Male
13.30198774,4.982526927,972,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,16+,,Male
16.6894495,6.528981786,435,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,16+,,Male
63.07758414,28.9319256,164,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,16+,,Male
14.08966775,8.64619959,178,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,16+,,Male
35.75577634,2.98762399,14660,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,16+,,Male
20.33827046,13.57922659,210,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,25-34,,Male
5.530662117,5.557869412,64,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,25-34,,Male
29.96114375,18.16798696,46,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,25-34,,Male
0,0,31,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,25-34,,Male
41.1697559,7.598938601,1908,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,25-34,,Male
13.09140436,6.254175115,294,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,35-44,,Male
36.21172269,20.84559518,98,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,35-44,,Male
267.7967674,148.8667033,35,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,35-44,,Male
32.87932716,32.28102802,40,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,35-44,,Male
28.99602354,5.661713293,2209,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All violence,,35-44,,Male
12.63962903,10.01604989,156,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All violence,,45-54,,Male
24.43481123,17.07895172,99,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All violence,,45-54,,Male
48.03801554,48.4217416,21,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All violence,,45-54,,Male
20.20084531,20.16239158,35,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All violence,,45-54,,Male
