V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Number of hours out of home on an average weekday_codelist,Number of hours out of home on an average weekday,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
8.241348738,2.489530862,177,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,16-24,,Female
3.121304373,0.26416181,5788,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,16+,,Female
4.303979374,0.305371376,6845,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,16+,,Female
2.487203933,0.233269582,6268,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,16+,,Female
4.048293014,0.71051993,813,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,25-34,,Female
3.954867961,0.484886956,1582,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,25-34,,Female
4.540378286,0.89850989,642,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,25-34,,Female
3.932305544,0.741288557,952,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,35-44,,Female
4.166459281,0.591914019,1509,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,35-44,,Female
3.866034095,0.911898375,658,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,35-44,,Female
2.909335218,0.599525364,912,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,45-54,,Female
3.355992853,0.498816778,1755,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,45-54,,Female
3.229442547,0.855306541,586,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,45-54,,Female
1.422817877,0.366106272,987,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,55-64,,Female
2.574426219,0.564882064,1005,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,55-64,,Female
1.888154256,0.440456834,931,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,55-64,,Female
1.808260849,0.392247296,1118,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,65-74,,Female
0.57734785,0.427275769,184,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,65-74,,Female
1.083696874,0.262792349,1559,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,65-74,,Female
1.385079563,0.45348733,591,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,75+,,Female
0,0,40,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,75+,,Female
1.270304532,0.285374917,1715,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,75+,,Female
10.68222187,1.735476038,337,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,16-24,,Male
8.587182158,1.097132911,784,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,16-24,,Male
6.112161094,2.783352535,103,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,16-24,,Male
4.383184724,0.444695215,3529,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,16+,,Male
4.538604288,0.257507699,8527,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,16+,,Male
2.185526424,0.286654199,4326,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,16+,,Male
5.681172027,1.760647717,286,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,25-34,,Male
4.880114421,0.525196317,1816,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,25-34,,Male
5.781606493,1.849411852,156,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,25-34,,Male
2.264538329,0.785576913,333,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,35-44,,Male
3.319259475,0.402355816,2038,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,35-44,,Male
4.263210793,1.249024641,307,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,35-44,,Male
3.69960469,0.876118471,429,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,45-54,,Male
3.964234916,0.473497582,2104,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,45-54,,Male
4.563920987,1.109716061,387,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,45-54,,Male
2.277425632,0.571002405,625,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,55-64,,Male
2.569229248,0.444207998,1402,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,55-64,,Male
1.610272379,0.492062119,685,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,55-64,,Male
2.429416291,0.545952033,1003,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,65-74,,Male
3.343808464,1.081725624,329,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,65-74,,Male
1.089667569,0.292598811,1361,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,65-74,,Male
1.41337701,0.513193372,516,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All personal crime,,75+,,Male
2.583666782,2.549566437,54,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All personal crime,,75+,,Male
0.625228168,0.231825134,1327,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All personal crime,,75+,,Male
2.2227001,0.616201645,752,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,16-24,,All adults
1.829683283,0.346207835,1554,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,16-24,,All adults
1.606442789,1.009065177,280,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,16-24,,All adults
0.888612845,0.125410604,9317,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,16+,,All adults
1.153964508,0.094706739,15372,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,16+,,All adults
0.557340519,0.094092322,10594,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,16+,,All adults
0.812694968,0.329731882,1099,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,25-34,,All adults
1.292785059,0.20039733,3398,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,25-34,,All adults
1.095042797,0.374284298,798,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,25-34,,All adults
0.975159973,0.305066777,1285,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,35-44,,All adults
0.977846613,0.165181752,3547,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,35-44,,All adults
0.746967531,0.306667369,965,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,35-44,,All adults
0.877362583,0.258149145,1341,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,45-54,,All adults
1.05017971,0.184130994,3859,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,45-54,,All adults
1.559294373,0.498770341,973,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,45-54,,All adults
0.396477935,0.147838065,1612,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,55-64,,All adults
0.721327807,0.185772296,2407,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,55-64,,All adults
0.343001663,0.133029815,1616,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,55-64,,All adults
0.546744447,0.153800723,2121,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,65-74,,All adults
0.075974362,0.075896735,513,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,65-74,,All adults
0.244092541,0.098943572,2920,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,65-74,,All adults
0.197113798,0.114788725,1107,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,75+,,All adults
0,0,94,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,75+,,All adults
0.146239503,0.069156451,3042,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,75+,,All adults
0.270063651,0.269962994,415,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,16-24,,Female
1.066005272,0.379107791,770,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,16-24,,Female
2.314455113,1.729494491,177,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,16-24,,Female
0.548930158,0.101324696,5788,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,16+,,Female
0.797747908,0.116218002,6845,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,16+,,Female
0.560754053,0.124693419,6268,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,16+,,Female
0.623912899,0.242896257,813,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,25-34,,Female
0.889405011,0.228372279,1582,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,25-34,,Female
1.305981561,0.474373228,642,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,25-34,,Female
1.220870883,0.412989828,952,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,35-44,,Female
0.566528408,0.19036718,1509,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,35-44,,Female
0.505923493,0.278189192,658,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,35-44,,Female
0.591726916,0.259873165,912,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,45-54,,Female
0.887688297,0.25239443,1755,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,45-54,,Female
1.159825972,0.595748128,586,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,45-54,,Female
0.407568819,0.206361492,987,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,55-64,,Female
0.557122475,0.242046933,1005,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,55-64,,Female
0.504692682,0.214118181,931,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,55-64,,Female
0.367753113,0.161656856,1118,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,65-74,,Female
0,0,184,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,65-74,,Female
0.162507354,0.122165721,1559,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,65-74,,Female
0.107325844,0.107401629,591,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,75+,,Female
0,0,40,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,75+,,Female
0.095783091,0.069158435,1715,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,75+,,Female
4.238170522,1.212087335,337,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,16-24,,Male
2.509962169,0.565589657,784,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,16-24,,Male
0.752682134,0.751814873,103,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,16-24,,Male
1.407514217,0.273875246,3529,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,16+,,Male
1.406901805,0.140114437,8527,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,16+,,Male
0.552378873,0.131031408,4326,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,16+,,Male
1.165266441,0.82847299,286,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,25-34,,Male
1.568330945,0.300268879,1816,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,25-34,,Male
0.491596567,0.491653138,156,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,25-34,,Male
0.344979334,0.244384509,333,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,35-44,,Male
1.239109249,0.241449292,2038,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,35-44,,Male
1.211249322,0.718518224,307,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,35-44,,Male
1.481782328,0.586121168,429,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,45-54,,Male
1.171450254,0.262508223,2104,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,45-54,,Male
2.160221289,0.872180771,387,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,45-54,,Male
0.378859643,0.197716847,625,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,55-64,,Male
0.825540705,0.239608216,1402,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,55-64,,Male
0.111087996,0.111119713,685,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,55-64,,Male
0.745396656,0.272205201,1003,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,65-74,,Male
0.11980483,0.119984948,329,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,65-74,,Male
0.338917853,0.164001653,1361,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,65-74,,Male
0.307141826,0.218588165,516,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Violence without injury,,75+,,Male
0,0,54,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Violence without injury,,75+,,Male
0.214404512,0.132934293,1327,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Violence without injury,,75+,,Male
4.427219198,0.7713383,752,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,16-24,,All adults
4.000345089,0.547484724,1554,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,16-24,,All adults
3.546785531,1.358584594,280,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,16-24,,All adults
1.577645244,0.157106276,9317,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,16+,,All adults
2.087475863,0.135138823,15372,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,16+,,All adults
1.007478007,0.11650283,10594,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,16+,,All adults
2.176541383,0.485750128,1099,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,25-34,,All adults
2.048141803,0.254303077,3398,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,25-34,,All adults
1.861200326,0.459588186,798,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,25-34,,All adults
1.271383643,0.330420069,1285,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,35-44,,All adults
1.632352955,0.218893012,3547,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,35-44,,All adults
1.825123161,0.451752555,965,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,35-44,,All adults
1.616733048,0.346130064,1341,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,45-54,,All adults
1.892264756,0.238476694,3859,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,45-54,,All adults
2.371520134,0.554963939,973,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,45-54,,All adults
0.476038261,0.158104221,1612,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,55-64,,All adults
1.135151182,0.231757201,2407,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,55-64,,All adults
0.670291828,0.197222782,1616,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,55-64,,All adults
0.604316643,0.160125117,2121,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,65-74,,All adults
0.287196449,0.173594085,513,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,65-74,,All adults
0.419322872,0.121300511,2920,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,65-74,,All adults
0.197113798,0.114788725,1107,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,75+,,All adults
0,0,94,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,75+,,All adults
0.16869618,0.072710488,3042,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,75+,,All adults
1.533779276,0.510982622,415,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,16-24,,Female
2.819753095,0.63278865,770,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,16-24,,Female
5.210428231,2.290800997,177,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,16-24,,Female
1.023482463,0.137071867,5788,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,16+,,Female
1.711114468,0.182374811,6845,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,16+,,Female
0.968560873,0.153688753,6268,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,16+,,Female
1.826150186,0.447521087,813,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,25-34,,Female
1.450246573,0.280716084,1582,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,25-34,,Female
2.117798387,0.553567964,642,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,25-34,,Female
1.39686427,0.425128732,952,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,35-44,,Female
1.152241161,0.283529677,1509,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,35-44,,Female
1.101195737,0.386987096,658,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,35-44,,Female
1.221430924,0.373720183,912,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,45-54,,Female
1.748804287,0.361477301,1755,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,45-54,,Female
1.726910314,0.653694647,586,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,45-54,,Female
0.464852622,0.214145361,987,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,55-64,,Female
1.520428884,0.427637833,1005,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,55-64,,Female
0.799776787,0.281446182,931,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,55-64,,Female
0.367753113,0.161656856,1118,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,65-74,,Female
0.57734785,0.427275769,184,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,65-74,,Female
0.251509034,0.141079964,1559,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,65-74,,Female
0.107325844,0.107401629,591,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,75+,,Female
0,0,40,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,75+,,Female
0.095783091,0.069158435,1715,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,All violence,,75+,,Female
7.413767249,1.462392971,337,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,All violence,,16-24,,Male
5.052007958,0.852511593,784,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,All violence,,16-24,,Male
