V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Accommodation type_codelist,Accommodation type,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
2.216846912,0.159626863,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,All vehicle-related thefts,, ,, 
2.113747052,0.20933944699999998,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,All vehicle-related thefts,, ,, 
2.929775243,0.103993711,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,All vehicle-related thefts,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.0690460089999996,0.17169691399999998,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.33372624,0.18193822,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,All vehicle-related thefts,, ,, 
2.356624595,0.169508852,8364,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,All vehicle-related thefts,, ,, 
4.177147627,0.41140933700000004,2734,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.525267843,0.124943195,25345,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,All vehicle-related thefts,, ,, 
0.0,0.0,67,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.650592979,0.202774178,9271,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,All vehicle-related thefts,, ,, 
4.520566006,0.246283048,7710,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,All vehicle-related thefts,, ,, 
0.448669992,0.073594219,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.38174741700000003,0.091624131,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.570780727,0.046044872,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.529751663,0.07399723,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.705866564,0.08574772800000001,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.476959745,0.078226054,8364,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.7620840409999999,0.182703215,2734,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.686794984,0.055415914000000004,25345,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.0,0.0,67,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.6301331729999999,0.08794297400000001,9271,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.957162095,0.116448699,7710,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.560634201,0.08615971300000001,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Bicycle theft,, ,, 
1.6086603609999999,0.188422161,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Bicycle theft,, ,, 
0.966515205,0.060354766,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Bicycle theft,, ,, 
1.349539165,1.3411500570000001,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Bicycle theft,, ,, 
0.9330108570000001,0.09503642300000001,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Bicycle theft,, ,, 
1.311045822,0.116949361,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Bicycle theft,, ,, 
0.93002306,0.147580077,5096,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Bicycle theft,, ,, 
4.926240995,0.596278572,1463,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Bicycle theft,, ,, 
1.783769191,0.115503045,15293,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Bicycle theft,, ,, 
4.646437922,4.540451225,23,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Bicycle theft,, ,, 
1.761523682,0.186327816,5470,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Bicycle theft,, ,, 
2.6267184390000002,0.242685543,4727,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Bicycle theft,, ,, 
0.091793593,0.03498927,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.126011917,0.073579788,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.15474344199999998,0.024222123999999998,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.188055589,0.043114249,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.169068215,0.04422210099999999,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.529146335,0.081178899,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.157398846,0.05302666,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.421113205,0.03790422,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.370455935,0.059434557,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.38991533100000003,0.059320597999999995,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.141491239,0.042806473,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.42456244600000004,0.106205276,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.32294814,0.037168781,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.331611748,0.059459065,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.45296551399999996,0.076129369,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.435354256,0.074252582,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.89538417,0.133108673,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.580160974,0.045802613,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.502492807,0.069337286,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.7698208590000001,0.087302135,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.62536429,0.08745341300000001,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
0.960398382,0.14572334,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
0.854773716,0.05790641,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
0.812838805,0.091958654,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
1.072864098,0.112073645,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
1.0490782920000001,0.11667341699999999,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Burglary in dwelling,, ,, 
1.804360155,0.19148242899999998,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Burglary in dwelling,, ,, 
1.427628024,0.073520869,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Burglary in dwelling,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Burglary in dwelling,, ,, 
1.3040949020000001,0.112862899,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Burglary in dwelling,, ,, 
1.842684957,0.140854816,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Burglary in dwelling,, ,, 
0.483873051,0.076289019,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.5594374670000001,0.102539522,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.5444521,0.044998644000000004,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.500049692,0.072248072,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.635891631,0.083168626,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.72681801,0.09671793599999999,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.352514111,0.096977034,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.704030706,0.049595488,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.7240368209999999,0.082617802,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.666279588,0.08102296,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.11880349,0.040643389,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.069103348,0.034966898999999996,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.141725349,0.022268053,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.186693928,0.042166033,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.113589816,0.032372626,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.620939928,0.087486509,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.283410763,0.090577856,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.571990745,0.04431005,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.5479272079999999,0.072235855,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.558983546,0.07380070799999999,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.8359051740000001,0.10638879,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Arson and other criminal damage,, ,, 
0.986714047,0.14662872,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Arson and other criminal damage,, ,, 
1.068119489,0.062490631,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Arson and other criminal damage,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Arson and other criminal damage,, ,, 
0.952626517,0.096167217,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Arson and other criminal damage,, ,, 
1.36306266,0.115573091,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Arson and other criminal damage,, ,, 
1.785070568,0.152238336,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.020868231,0.201518296,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.585510703,0.09692052300000001,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.3721917219999997,0.149382726,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.4145062189999997,0.18067092899999998,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
1.8976236830000002,0.16153005199999998,8364,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.98870044,0.396961758,2734,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.104612707,0.116029041,25345,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
0.0,0.0,67,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.804325478,0.17618510899999998,9271,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
4.630104463,0.243757449,7710,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
1.5286187269999998,0.13928602199999998,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Other household theft,, ,, 
1.773895802,0.20060501600000002,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Other household theft,, ,, 
2.0423527619999997,0.08738645,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Other household theft,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Other household theft,, ,, 
1.9323793830000002,0.13483767900000002,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Other household theft,, ,, 
2.547055467,0.16445063699999998,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Other household theft,, ,, 
1.6541574769999998,0.138722886,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Theft from a motor vehicle,, ,, 
1.554445228,0.17292159399999998,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Theft from a motor vehicle,, ,, 
2.19329826,0.08957735800000001,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Theft from a motor vehicle,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Theft from a motor vehicle,, ,, 
2.388351117,0.151298337,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Theft from a motor vehicle,, ,, 
2.4076466880000003,0.154992415,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Theft from a motor vehicle,, ,, 
1.7584561980000002,0.147293865,8364,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Theft from a motor vehicle,, ,, 
3.060610943,0.339529963,2734,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Theft from a motor vehicle,, ,, 
2.639097946,0.10762646599999999,25345,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Theft from a motor vehicle,, ,, 
0.0,0.0,67,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Theft from a motor vehicle,, ,, 
2.840914666,0.17888535,9271,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Theft from a motor vehicle,, ,, 
3.2647929039999997,0.209664823,7710,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Theft from a motor vehicle,, ,, 
0.14570733,0.039743406,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.219112715,0.065594224,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.22037252699999998,0.028717241,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.207915033,0.047838847999999996,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.290144209,0.056095473,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.154894538,0.042254089,8364,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.437415674,0.13077909599999998,2734,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.26516443,0.03457189,25345,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.0,0.0,67,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.247312408,0.056892517000000004,9271,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.39343844,0.076099538,7710,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.128128157,0.039700447,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,Theft from a dwelling and meter,, ,, 
0.339710823,0.096325776,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,Theft from a dwelling and meter,, ,, 
0.199367182,0.026944892,29876,Quarter,2017 Q1,K04000001,,,House,,Prevalence rate,,Theft from a dwelling and meter,, ,, 
0.0,0.0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Prevalence rate,,Theft from a dwelling and meter,, ,, 
0.191749122,0.041755653,10877,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Prevalence rate,,Theft from a dwelling and meter,, ,, 
0.261602787,0.053230217999999996,10183,Quarter,2017 Q1,K04000001,,,Terraced house,,Prevalence rate,,Theft from a dwelling and meter,, ,, 
5.79814758,0.258914976,8816,Quarter,2017 Q1,K04000001,,,Detached house,,Prevalence rate,,All household theft,, ,, 
7.229072059,0.37969187,5285,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Prevalence rate,,All household theft,, ,, 
