V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Occupation_codelist,Occupation,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0,0,11,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,45-54,,Male
18.73268282,8.379737122,690,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,45-54,,Male
25.03502741,8.004570513,1171,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,45-54,,Male
22.8896964,22.62247978,59,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,45-54,,Male
32.53434775,32.29506883,26,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,45-54,,Male
19.63739726,6.56912972,975,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,55-64,,Male
12.58324226,11.07062137,627,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,55-64,,Male
15.27132327,6.88358656,1035,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,55-64,,Male
0,0,61,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,55-64,,Male
0,0,28,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,55-64,,Male
4.877442564,2.169470523,965,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,55-64,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,65-74,,Male
16.01969605,9.173748588,631,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,65-74,,Male
4.769559873,2.774653052,975,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,65-74,,Male
0,0,50,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,65-74,,Male
0,0,29,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,65-74,,Male
4.187279693,1.920417006,1022,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,75+,,Male
4.058855473,4.052761231,383,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,75+,,Male
0.880013895,0.880028598,696,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,75+,,Male
25.38516986,25.21126377,31,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,75+,,Male
0,0,25,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,75+,,Male
1.918860503,1.359946765,763,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,75+,,Male
71.80132463,15.71624374,913,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,16-24,,All adults
34.93883251,12.14962511,311,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,16-24,,All adults
42.47206161,12.15428556,397,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,16-24,,All adults
85.43626725,35.74652793,190,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,16-24,,All adults
42.88982258,43.15027807,14,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,16-24,,All adults
66.321058,14.30272291,763,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,16-24,,All adults
66.40652586,14.07843389,1140,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,16+,,All adults
20.52808752,2.616849963,8293,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,16+,,All adults
23.16423424,2.438069649,12440,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,16+,,All adults
29.64461353,8.404821599,1340,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,16+,,All adults
8.704860158,5.257413773,324,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,16+,,All adults
27.87025862,2.650459261,11883,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,16+,,All adults
38.84612671,29.25040979,139,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,25-34,,All adults
32.24298998,8.885332025,1106,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,25-34,,All adults
27.16612354,6.338138332,2050,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,25-34,,All adults
24.50621685,11.07501096,259,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,25-34,,All adults
0,0,42,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,25-34,,All adults
39.63467864,6.417373089,1713,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,25-34,,All adults
0,0,51,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,35-44,,All adults
23.67234768,6.380154459,1317,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,35-44,,All adults
18.96417886,3.679502629,2607,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,35-44,,All adults
15.21908578,8.345637274,200,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,35-44,,All adults
0,0,71,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,35-44,,All adults
38.90445707,7.98439501,1570,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,35-44,,All adults
0,0,26,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,45-54,,All adults
26.17195188,6.270381254,1616,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,45-54,,All adults
40.97359938,8.123121257,2388,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,45-54,,All adults
28.09007891,16.46030183,172,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,45-54,,All adults
27.99852099,20.14353626,50,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,45-54,,All adults
34.287623,6.821826686,1944,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,45-54,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,55-64,,All adults
12.59655295,5.476784998,1448,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,55-64,,All adults
17.72625426,4.801111195,1985,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,55-64,,All adults
0,0,160,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,55-64,,All adults
0,0,50,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,55-64,,All adults
12.80133759,3.601507013,2013,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,55-64,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,65-74,,All adults
12.03098083,4.878820063,1417,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,65-74,,All adults
7.011904494,2.579953086,1782,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,65-74,,All adults
4.053487056,4.063679231,163,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,65-74,,All adults
0,0,53,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,65-74,,All adults
3.87127487,1.191336748,2175,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,75+,,All adults
1.98469972,1.490104279,1078,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,75+,,All adults
0.497364844,0.497222763,1231,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,75+,,All adults
3.951617811,3.949978554,196,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,75+,,All adults
0,0,44,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,75+,,All adults
2.215884854,1.00985793,1705,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,75+,,All adults
23.15482335,10.62072597,444,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,16-24,,Female
18.1261644,9.581720185,202,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,16-24,,Female
25.82237118,13.91307419,206,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,16-24,,Female
42.95743315,20.23097741,116,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,16-24,,Female
72.31263351,24.77793315,386,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,16-24,,Female
26.25605091,10.49689369,578,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,16+,,Female
10.17598941,1.894376236,4848,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,16+,,Female
22.78909874,3.582153135,6210,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,16+,,Female
15.58309824,4.521853772,945,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,16+,,Female
0,0,157,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,16+,,Female
26.66665842,3.883934392,6245,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,16+,,Female
84.21050152,68.15137165,75,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,25-34,,Female
16.1924653,5.137937727,656,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,25-34,,Female
20.67154519,6.449983758,1131,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,25-34,,Female
21.13424999,10.71892141,201,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,25-34,,Female
0,0,25,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,25-34,,Female
43.51733624,9.464504439,956,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,25-34,,Female
0,0,39,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,35-44,,Female
3.801730307,2.403032237,762,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,35-44,,Female
18.73972107,5.17316075,1364,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,35-44,,Female
17.52629113,11.03555109,138,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,35-44,,Female
0,0,34,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,35-44,,Female
34.53441314,8.774688868,791,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,35-44,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,45-54,,Female
18.3826671,6.453418305,926,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,45-54,,Female
49.15800195,13.8915466,1217,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,45-54,,Female
5.399150093,5.402992829,113,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,45-54,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,45-54,,Female
27.89473348,10.65140733,969,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,45-54,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,55-64,,Female
7.829595843,3.482982821,821,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,55-64,,Female
17.68443951,6.268546719,950,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,55-64,,Female
0,0,99,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,55-64,,Female
0,0,22,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,55-64,,Female
19.7670083,6.711845501,1048,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,65-74,,Female
7.223246604,4.819976651,786,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,65-74,,Female
6.271318391,3.449030959,807,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,65-74,,Female
5.821415619,5.837969113,113,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,65-74,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,65-74,,Female
1.761182025,1.022480785,1153,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,65-74,,Female
0,0,695,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,75+,,Female
0,0,535,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,75+,,Female
0,0,165,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,75+,,Female
0,0,19,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,75+,,Female
2.443097092,1.444822336,942,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,75+,,Female
115.2351742,28.30842344,469,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,16-24,,Male
61.55520623,27.19698608,109,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,16-24,,Male
58.98066803,19.86871069,191,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,16-24,,Male
135.328647,73.32117039,74,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,16-24,,Male
61.55507656,15.60054577,377,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,16-24,,Male
102.7172408,25.1629614,562,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,16+,,Male
33.94768777,5.449364419,3445,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,16+,,Male
23.50420267,3.29970219,6230,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,16+,,Male
60.4049242,24.66477303,395,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,16+,,Male
17.21126561,10.35018155,167,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,16+,,Male
29.05384073,3.47948159,5638,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,16+,,Male
5.461998028,5.492125534,64,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,25-34,,Male
48.96067177,17.27077081,450,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,25-34,,Male
33.80158012,11.04195449,919,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All violence,,25-34,,Male
33.08323266,28.11068309,58,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All violence,,25-34,,Male
0,0,17,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All violence,,25-34,,Male
36.32307677,8.789574792,757,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All violence,,25-34,,Male
0,0,12,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All violence,,35-44,,Male
47.39166719,13.67431632,555,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All violence,,35-44,,Male
