V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Total household income_codelist,Total household income,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
1.501596314,1.502678154,390,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,55-64,,Male
58.59681222,38.70168393,258,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,55-64,,Male
23.9885834,9.375340896,764,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,65-74,,Male
3.304298367,2.014106996,538,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,65-74,,Male
8.494602282,7.148533266,317,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,65-74,,Male
0,0,160,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,65-74,,Male
6.679782033,4.722189272,262,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,65-74,,Male
0.737203604,0.738001596,429,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,65-74,,Male
7.405976755,5.236877225,238,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,65-74,,Male
4.964106699,3.075173178,618,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,75+,,Male
1.933192413,1.933060397,328,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,75+,,Male
0,0,175,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,75+,,Male
0,0,85,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,75+,,Male
0,0,106,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,75+,,Male
1.962576852,1.962574141,358,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,75+,,Male
4.690750607,4.681601787,229,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,75+,,Male
39.81608426,16.26122936,406,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,16-24,,All adults
41.90867452,18.35645647,322,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,16-24,,All adults
28.3067747,12.10777882,227,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,16-24,,All adults
122.2036962,58.54189396,168,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,16-24,,All adults
24.64511041,12.79180166,377,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,16-24,,All adults
23.31837019,6.447286133,826,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,16-24,,All adults
43.43465853,17.41009318,260,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,16-24,,All adults
10.82111371,2.167374594,6899,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,16+,,All adults
14.31900631,3.19696912,5286,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,16+,,All adults
16.46568402,3.207903429,4045,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,16+,,All adults
19.43889242,6.398815924,2960,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,16+,,All adults
6.912831785,1.658541871,6816,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,16+,,All adults
11.04366221,2.505604646,6045,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,16+,,All adults
23.09450722,4.26397078,3363,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,16+,,All adults
12.05514441,3.877892496,893,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,25-34,,All adults
16.45850971,5.616970934,862,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,25-34,,All adults
23.32930106,8.734522582,761,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,25-34,,All adults
7.84810633,4.096515923,592,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,25-34,,All adults
4.754813211,2.455980477,1180,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,25-34,,All adults
13.7593252,10.52283283,673,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,25-34,,All adults
67.58090131,22.03867206,346,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,25-34,,All adults
14.84960676,6.756509687,756,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,35-44,,All adults
5.771162234,2.993086338,785,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,35-44,,All adults
20.1161806,7.60626792,761,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,35-44,,All adults
11.87260672,7.244183067,623,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,35-44,,All adults
6.318253434,2.570327681,1811,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,35-44,,All adults
4.092795614,1.997910173,735,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,35-44,,All adults
26.84420119,12.26086211,343,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,35-44,,All adults
12.99122767,5.335131537,855,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,45-54,,All adults
33.46312825,14.17326067,857,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,45-54,,All adults
23.7583497,10.17814551,770,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,45-54,,All adults
11.2563506,5.569369926,650,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,45-54,,All adults
4.53444008,2.311177317,1765,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,45-54,,All adults
19.92481971,9.467016255,859,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,45-54,,All adults
39.45356738,15.60847066,440,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,45-54,,All adults
8.312721637,4.799631519,1052,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,55-64,,All adults
3.826031199,2.512529058,848,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,55-64,,All adults
5.849170926,3.237177693,663,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,55-64,,All adults
4.102393443,4.09703323,513,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,55-64,,All adults
4.393507838,2.259074831,1090,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,55-64,,All adults
1.176690379,0.832120001,911,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,55-64,,All adults
7.763492677,4.181799438,587,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,55-64,,All adults
2.250226142,1.235830985,1559,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,65-74,,All adults
0.984093886,0.739661799,1020,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,65-74,,All adults
0,0,579,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,65-74,,All adults
0,0,283,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,65-74,,All adults
3.926461229,2.770654116,435,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,65-74,,All adults
1.585814343,1.146410037,1032,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,65-74,,All adults
2.049047694,1.514146124,684,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,65-74,,All adults
0.524548852,0.524543801,1378,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,75+,,All adults
0,0,592,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,75+,,All adults
0,0,284,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,75+,,All adults
0,0,131,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,75+,,All adults
0,0,158,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,75+,,All adults
0,0,1009,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,75+,,All adults
0,0,703,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,75+,,All adults
36.04557498,15.4712861,241,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,16-24,,Female
12.58049436,7.531767384,169,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,16-24,,Female
11.46665587,11.41390408,119,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,16-24,,Female
133.0955279,87.90282906,75,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,16-24,,Female
11.08395724,7.919785052,178,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,16-24,,Female
14.58346892,7.141558731,405,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,16-24,,Female
13.93045923,7.060363786,174,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,16-24,,Female
10.59488209,2.418017883,3979,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,16+,,Female
13.0801034,4.523729887,2782,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,16+,,Female
15.74824988,4.905212461,2029,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,16+,,Female
18.3787213,8.681613019,1406,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,16+,,Female
4.926191469,1.547987396,3259,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,16+,,Female
5.943633295,2.31428945,3396,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,16+,,Female
19.99270514,5.35667865,2129,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,16+,,Female
13.09902576,4.84172908,598,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,25-34,,Female
14.86524691,6.880376369,486,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,25-34,,Female
25.80004818,12.96807979,417,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,25-34,,Female
9.270385438,6.776146918,318,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,25-34,,Female
1.711582613,1.711813225,612,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,25-34,,Female
1.441823016,1.439425106,354,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,25-34,,Female
86.37482482,32.4125019,258,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,25-34,,Female
12.38991921,7.320060729,464,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,35-44,,Female
6.334530672,4.187632953,440,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,35-44,,Female
14.33275118,8.658431277,396,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,35-44,,Female
3.658357747,3.652378762,309,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,35-44,,Female
6.314725534,3.965584168,915,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,35-44,,Female
0,0,397,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,35-44,,Female
25.52380761,17.63853747,207,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,35-44,,Female
12.42504154,6.105889002,525,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,45-54,,Female
45.03648689,24.52938253,491,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,45-54,,Female
27.6745887,18.92540669,377,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,45-54,,Female
8.682571591,6.505351885,304,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,45-54,,Female
2.796534756,1.757814347,861,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,45-54,,Female
14.56576886,12.51656415,465,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,45-54,,Female
40.5289417,26.49683216,241,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,45-54,,Female
13.65674496,8.579020464,596,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,55-64,,Female
1.47041058,1.471422724,450,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,55-64,,Female
9.447269857,5.849665328,349,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,55-64,,Female
9.517251961,9.504910444,231,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,55-64,,Female
8.599990123,5.011442636,468,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,55-64,,Female
2.062287591,1.45983382,521,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,55-64,,Female
2.723690549,2.722761728,329,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,55-64,,Female
0,0,795,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,65-74,,Female
1.385605574,1.385401235,482,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,65-74,,Female
0,0,262,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,65-74,,Female
0,0,123,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,65-74,,Female
0,0,173,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,65-74,,Female
2.682846182,1.93721633,603,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,65-74,,Female
1.084057249,1.08454439,446,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,65-74,,Female
0,0,760,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,75+,,Female
0,0,264,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,75+,,Female
0,0,109,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,75+,,Female
0,0,46,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,75+,,Female
0,0,52,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,75+,,Female
0,0,651,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,75+,,Female
0,0,474,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,75+,,Female
44.64412537,31.43573541,165,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,16-24,,Male
69.97311182,35.01035718,153,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,16-24,,Male
44.11624273,20.86290079,108,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,16-24,,Male
114.4186272,76.55923777,93,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,16-24,,Male
36.22113428,22.67377556,199,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,16-24,,Male
31.27200295,10.4104119,421,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,16-24,,Male
80.61561668,37.9353657,86,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,16-24,,Male
11.10131356,3.824183809,2920,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,16+,,Male
15.61612055,4.554127237,2504,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,16+,,Male
17.17092669,4.159311636,2016,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence with injury,,16+,,Male
20.34200507,9.101455789,1554,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence with injury,,16+,,Male
8.614594559,2.78143674,3557,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence with injury,,16+,,Male
16.78598017,4.636539931,2649,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence with injury,,16+,,Male
27.86364601,7.009559834,1234,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence with injury,,16+,,Male
10.65822758,6.36868858,295,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence with injury,,25-34,,Male
18.05929396,8.952131183,376,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence with injury,,25-34,,Male
