V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Long-standing illness or disability _codelist,Long-standing illness or disability ,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
11.28559044,4.80601311,1483,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,65-74,,All adults
5.515052286,1.458468773,3698,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,65-74,,All adults
5.394548571,3.145200499,390,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,65-74,,All adults
2.191234985,1.034704048,1997,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,75+,,All adults
2.243507391,1.182201699,1669,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,75+,,All adults
1.316653622,0.67309187,2246,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,75+,,All adults
1.945357738,1.947225246,327,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,75+,,All adults
147.8958482,53.85621795,184,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,16-24,,Female
160.8795133,62.66316239,144,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,16-24,,Female
19.87898285,4.268104262,1175,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,16-24,,Female
109.9283619,105.5769101,40,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,16-24,,Female
36.11466264,5.443529421,4755,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,16+,,Female
36.53189865,5.962936576,3893,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,16+,,Female
15.91285743,1.80517371,14173,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,16+,,Female
34.5571906,12.98053701,858,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,16+,,Female
80.56918738,21.66484859,407,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,25-34,,Female
90.54037934,27.45378239,306,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,25-34,,Female
20.80991146,4.13521709,2633,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,25-34,,Female
52.80323071,28.24074092,100,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,25-34,,Female
52.77086159,15.63248186,481,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,35-44,,Female
57.00778073,19.17252496,380,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,35-44,,Female
12.62447652,2.71878703,2639,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,35-44,,Female
37.56757531,19.83153906,101,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,35-44,,Female
40.80360585,11.6362867,751,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,45-54,,Female
48.52795238,14.35483628,601,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,45-54,,Female
29.02552198,7.362245429,2505,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,45-54,,Female
10.59484631,10.62233803,150,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,45-54,,Female
31.03088102,9.462910589,841,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,55-64,,Female
23.51456996,8.369697077,687,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,55-64,,Female
8.95998146,2.749746438,2091,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,55-64,,Female
63.00936814,34.32897176,153,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,55-64,,Female
5.485427456,2.96884823,965,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,65-74,,Female
5.967626475,3.576493012,786,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,65-74,,Female
4.263997321,2.06417788,1907,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,65-74,,Female
3.468825762,3.469401723,178,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,65-74,,Female
0.577773416,0.577829037,1126,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,75+,,Female
0.656993312,0.657022619,989,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,75+,,Female
1.339962376,0.970893753,1223,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,75+,,Female
0,0,136,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,75+,,Female
227.5103193,80.86337025,133,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,16-24,,Male
325.70935,125.0781603,87,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,16-24,,Male
72.34867194,12.29549857,1092,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,16-24,,Male
64.06684153,43.52510766,46,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,16-24,,Male
45.90294963,8.100576375,3797,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,16+,,Male
53.14324471,10.71558673,2871,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,16+,,Male
30.27729432,2.657770313,12597,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,16+,,Male
26.29852581,7.689547253,923,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,16+,,Male
69.80788821,41.42850524,199,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,25-34,,Male
101.8223114,62.68481606,133,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,25-34,,Male
33.65669345,5.859302972,2064,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,25-34,,Male
8.840024421,8.848252592,66,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,25-34,,Male
54.64965502,16.37636297,358,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,35-44,,Male
61.31743608,21.66090293,260,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,35-44,,Male
27.75455434,5.485581421,2320,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,35-44,,Male
37.91376019,17.79217015,98,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,35-44,,Male
64.00974573,18.36553277,578,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,45-54,,Male
59.32093134,21.30538979,433,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,45-54,,Male
30.49316937,5.424301713,2348,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,45-54,,Male
77.39917759,36.49268949,144,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,45-54,,Male
21.88897109,10.89870465,749,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,55-64,,Male
27.87222267,14.38853155,581,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,55-64,,Male
9.967370102,3.809157673,1959,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,55-64,,Male
3.508209656,3.508945529,166,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,55-64,,Male
14.83602662,7.254122088,909,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,65-74,,Male
17.35183254,9.436361791,697,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,65-74,,Male
6.861039425,2.103430751,1791,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,65-74,,Male
6.982045468,4.974890995,212,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,65-74,,Male
4.460789819,2.348914727,871,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All violence,,75+,,Male
4.840927656,2.920745759,680,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All violence,,75+,,Male
1.288067611,0.911566164,1023,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All violence,,75+,,Male
3.285663748,3.287086983,191,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All violence,,75+,,Male
123.8467362,39.65989673,317,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,16-24,,All adults
163.5646123,56.08549938,231,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,16-24,,All adults
25.03852489,4.734834378,2267,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,16-24,,All adults
35.17262316,24.02958439,86,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,16-24,,All adults
22.80367087,3.61512736,8552,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,16+,,All adults
24.91623663,4.54243919,6764,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,16+,,All adults
9.978933389,1.055661808,26770,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,16+,,All adults
15.6310675,3.917580689,1781,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,16+,,All adults
57.89590221,20.29789521,606,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,25-34,,All adults
70.34319862,28.05499746,439,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,25-34,,All adults
10.07866766,1.888283148,4697,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,25-34,,All adults
28.33430005,14.78556931,166,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,25-34,,All adults
32.45576715,8.950007381,839,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,35-44,,All adults
34.59842641,11.29411717,640,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,35-44,,All adults
6.644592324,1.625914548,4959,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,35-44,,All adults
25.98723869,11.24388998,199,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,35-44,,All adults
21.44406743,5.361482583,1329,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,45-54,,All adults
20.87567517,6.155885955,1034,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,45-54,,All adults
14.50988497,3.344313768,4853,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,45-54,,All adults
23.39248457,11.52968136,294,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,45-54,,All adults
10.23282301,3.502465033,1590,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,55-64,,All adults
9.457216841,3.818768874,1268,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,55-64,,All adults
2.854802571,0.992846122,4050,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,55-64,,All adults
13.21023066,8.5293883,319,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,55-64,,All adults
2.172447353,1.06937085,1874,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,65-74,,All adults
2.768741449,1.363275168,1483,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,65-74,,All adults
1.395122404,0.560717702,3698,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,65-74,,All adults
0,0,390,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,65-74,,All adults
0,0,1997,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,75+,,All adults
0,0,1669,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,75+,,All adults
0.306514464,0.306523815,2246,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,75+,,All adults
0,0,327,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,75+,,All adults
98.09094432,45.19933561,184,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,16-24,,Female
131.6349075,60.23730054,144,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,16-24,,Female
12.55690186,3.390895448,1175,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,16-24,,Female
0,0,40,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,16-24,,Female
20.75392943,4.207446888,4755,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,16+,,Female
22.15125382,5.062400847,3893,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,16+,,Female
7.948972389,1.328686945,14173,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,16+,,Female
14.90113663,5.057742375,858,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,16+,,Female
52.09055018,18.09217493,407,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,25-34,,Female
53.98213916,22.43250462,306,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,25-34,,Female
10.04026288,2.649120332,2633,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,25-34,,Female
47.35360341,27.70678807,100,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,25-34,,Female
32.21419568,12.78291675,481,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,35-44,,Female
32.39449645,15.46774688,380,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,35-44,,Female
3.867476355,1.458906564,2639,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,35-44,,Female
31.56722456,18.89228097,101,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,35-44,,Female
20.13407017,7.405576056,751,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,45-54,,Female
23.92778446,9.211737679,601,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,45-54,,Female
16.35586299,5.825688127,2505,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,45-54,,Female
5.297423154,5.311169013,150,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,45-54,,Female
14.33091392,6.188110404,841,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,55-64,,Female
11.07394484,6.348292248,687,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,55-64,,Female
4.124461359,1.706911618,2091,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,55-64,,Female
28.19569831,18.16949067,153,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,55-64,,Female
0.747433203,0.748085047,965,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Violence with injury,,65-74,,Female
0.922551555,0.923569498,786,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Violence with injury,,65-74,,Female
1.086468534,0.673169437,1907,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Violence with injury,,65-74,,Female
0,0,178,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Violence with injury,,65-74,,Female
