V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Number of visits to a nightclub last month_codelist,Number of visits to a nightclub last month,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
4.557201293,2.426805299,70,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,16-24,,Female
2.750515736,0.545315092,965,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,16-24,,Female
1.569499186,0.507973943,946,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,16+,,Female
4.955854236,2.136133417,109,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,16+,,Female
1.207791139,0.096789335,17920,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,16+,,Female
1.215583162,0.535900286,345,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,25-34,,Female
12.12157361,6.786159079,22,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,25-34,,Female
1.671518406,0.267481315,2677,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,25-34,,Female
1.082977897,0.876188869,152,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,35-44,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,35-44,,Female
1.222257116,0.211141421,2969,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,35-44,,Female
2.671633706,1.550725806,80,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,45-54,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,45-54,,Female
1.566146261,0.252303856,3180,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,45-54,,Female
0,0,25,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,55-64,,Female
0.931977901,0.184543865,2914,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,55-64,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,65-74,,Female
0.317308129,0.102256869,2864,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,75+,,Female
0.096925655,0.05725887,2351,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,75+,,Female
4.334662827,1.233745182,280,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,16-24,,Male
12.69947319,3.619174405,97,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,16-24,,Male
4.803727672,0.759090237,848,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,16-24,,Male
3.031754492,0.624221243,918,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,16+,,Male
9.509961725,2.575891453,180,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,16+,,Male
1.854065231,0.128595392,15329,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,16+,,Male
2.138653229,0.732051754,337,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,25-34,,Male
1.360262706,1.36148119,46,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,25-34,,Male
2.483045004,0.390704715,1878,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,25-34,,Male
2.20958869,1.231681196,165,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,35-44,,Male
1.929843975,0.279321408,2516,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,35-44,,Male
2.342180899,2.305845255,80,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,45-54,,Male
2.221244668,0.29219424,2843,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,45-54,,Male
0,0,37,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,55-64,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,55-64,,Male
0.718790046,0.157091606,2671,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,55-64,,Male
0,0,17,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,65-74,,Male
0.652240613,0.150647326,2682,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,All violence,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,All violence,,75+,,Male
0.235970766,0.111589037,1891,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All violence,,75+,,Male
1.961453734,0.572735359,607,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,16-24,,All adults
5.484358592,1.925699226,167,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,16-24,,All adults
2.0925332,0.364614303,1813,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,16-24,,All adults
1.2390765,0.285588171,1864,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,16+,,All adults
4.623605061,1.480401525,289,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,16+,,All adults
0.706266262,0.054258882,33249,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,16+,,All adults
0.563659021,0.220998932,682,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,25-34,,All adults
3.114238535,1.798394957,68,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,25-34,,All adults
0.972601832,0.148949505,4555,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,25-34,,All adults
0.498564887,0.398040962,317,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,35-44,,All adults
0,0,12,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,35-44,,All adults
0.679028939,0.114749905,5485,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,35-44,,All adults
1.721038533,1.310739627,160,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,45-54,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,45-54,,All adults
0.860609719,0.122900343,6023,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,45-54,,All adults
0,0,62,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,55-64,,All adults
0,0,16,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,55-64,,All adults
0.322129877,0.077075484,5585,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,55-64,,All adults
0,0,32,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,65-74,,All adults
0.159018824,0.050315056,5546,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,75+,,All adults
0.016263424,0.016264041,4242,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,75+,,All adults
1.001107864,0.583642908,327,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,16-24,,Female
3.695402406,2.27238078,70,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,16-24,,Female
1.765565057,0.433716385,965,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,16-24,,Female
0.82514291,0.31727233,946,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,16+,,Female
3.924132136,1.988745857,109,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,16+,,Female
0.59557037,0.066150992,17920,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,16+,,Female
0.591534,0.306539898,345,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,25-34,,Female
8.832407396,6.048283279,22,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,25-34,,Female
0.81370329,0.160777174,2677,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,25-34,,Female
0.848109868,0.844360937,152,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,35-44,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,35-44,,Female
0.442260888,0.119198647,2969,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,35-44,,Female
1.034572751,1.033691051,80,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,45-54,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,45-54,,Female
0.789535354,0.176529329,3180,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,45-54,,Female
0,0,25,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,55-64,,Female
0.461853152,0.134987409,2914,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,55-64,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,65-74,,Female
0.086269647,0.047623305,2864,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,75+,,Female
0,0,2351,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,75+,,Female
2.889478745,0.979462827,280,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,16-24,,Male
6.796281481,2.877727015,97,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,16-24,,Male
2.414484227,0.523427306,848,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,16-24,,Male
1.602319842,0.459987671,918,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,16+,,Male
5.057031697,2.054169041,180,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,16+,,Male
0.824231053,0.083568808,15329,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,16+,,Male
0.541420321,0.313842895,337,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,25-34,,Male
1.360262706,1.36148119,46,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,25-34,,Male
1.1410237,0.258235816,1878,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,25-34,,Male
0.213288522,0.213611979,165,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,35-44,,Male
0.922881088,0.198975598,2516,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,35-44,,Male
2.342180899,2.305845255,80,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,45-54,,Male
0.934186903,0.176878398,2843,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,45-54,,Male
0,0,37,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,55-64,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,55-64,,Male
0.176496084,0.070751456,2671,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,55-64,,Male
0,0,17,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,65-74,,Male
0.237477303,0.091115164,2682,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Violence with injury,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Violence with injury,,75+,,Male
0.037611546,0.037611345,1891,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Violence with injury,,75+,,Male
0.831904206,0.375539685,607,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,16-24,,All adults
3.624173906,1.430182627,167,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,16-24,,All adults
1.142293896,0.280862123,1813,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,16-24,,All adults
0.602415252,0.196033156,1864,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,16+,,All adults
2.906816944,1.093313287,289,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,16+,,All adults
0.35568146,0.039823965,33249,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,16+,,All adults
0.326466838,0.164812158,682,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,25-34,,All adults
1.096798317,1.095705357,68,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,25-34,,All adults
0.483087631,0.10397242,4555,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,25-34,,All adults
0.117440808,0.117476274,317,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,35-44,,All adults
0,0,12,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,35-44,,All adults
0.364173574,0.092722121,5485,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,35-44,,All adults
1.721038533,1.310739627,160,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,45-54,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,45-54,,All adults
0.442276708,0.091696923,6023,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,45-54,,All adults
0,0,62,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,55-64,,All adults
0,0,16,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,55-64,,All adults
0.106097531,0.037134946,5585,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,55-64,,All adults
0,0,32,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,65-74,,All adults
0.040784024,0.024118959,5546,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,75+,,All adults
0.016263424,0.016264041,4242,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,75+,,All adults
0.320148028,0.319826099,327,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,16-24,,Female
1.92034652,1.457704422,70,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,16-24,,Female
1.19730584,0.369816911,965,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,16-24,,Female
0.376528144,0.189530266,946,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,16+,,Female
2.04704617,1.295670709,109,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,16+,,Female
0.311025132,0.050132068,17920,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,16+,,Female
0.511123336,0.295705923,345,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,25-34,,Female
4.672490683,4.583762161,22,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,25-34,,Female
0.457476501,0.123740733,2677,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,25-34,,Female
0,0,152,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,35-44,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,35-44,,Female
0.113063165,0.06219918,2969,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,35-44,,Female
1.034572751,1.033691051,80,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,45-54,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,45-54,,Female
0.448192886,0.142185356,3180,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,45-54,,Female
0,0,25,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,55-64,,Female
0.135618009,0.062501458,2914,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,55-64,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,65-74,,Female
0.024454071,0.024454375,2864,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,75+,,Female
0,0,2351,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,75+,,Female
1.326437006,0.669449831,280,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,16-24,,Male
4.873667976,2.22678985,97,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,16-24,,Male
1.088126075,0.368319698,848,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,16-24,,Male
0.800640256,0.327872407,918,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,16+,,Male
3.439571737,1.574002886,180,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,16+,,Male
0.403270168,0.059765027,15329,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,16+,,Male
0.179147609,0.179184107,337,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,25-34,,Male
0,0,46,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,25-34,,Male
0.510233722,0.170344598,1878,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,25-34,,Male
0.213288522,0.213611979,165,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,35-44,,Male
0.622797207,0.176522529,2516,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,35-44,,Male
2.342180899,2.305845255,80,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,45-54,,Male
0.436152197,0.113425157,2843,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,45-54,,Male
0,0,37,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,55-64,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,55-64,,Male
0.07532829,0.038948564,2671,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,55-64,,Male
0,0,17,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,65-74,,Male
0.05839554,0.042626024,2682,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Wounding,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,1-3 times,,Prevalence rate,,Wounding,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,4+ times,,Prevalence rate,,Wounding,,75+,,Male
